gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3045127	1.864860546	-3.665574496	1.475662168	-2.484020107	0.012990847	0.021851406
C3045213	17.91406173	2.175440854	0.508448305	4.27858807	1.88E-05	4.63E-05
C3045299	7.450894104	-4.891363397	1.172319372	-4.172381275	3.01E-05	7.23E-05
C3045317	267.0865233	0.411891153	0.142923598	2.881897445	0.003952884	0.007213069
C3045345	58.39845501	1.062054114	0.301235752	3.525657587	0.000422433	0.000883808
C3045349	264.8725945	0.92115879	0.167320598	5.50535199	3.68E-08	1.20E-07
C3045401	55.99019344	-0.933056816	0.276098483	-3.379434783	0.00072635	0.00146992
C3045491	7.243378837	-1.821998406	0.83578196	-2.179992503	0.029258017	0.04587284
C3045559	27.11189779	-3.353918697	0.523898531	-6.401847878	1.54E-10	6.08E-10
C3045563	1398.289112	2.310111518	0.158032553	14.61794725	2.16E-48	4.27E-47
C3045579	99.23528866	-1.588250562	0.453926283	-3.498917384	0.000467151	0.000970966
C3045583	87.98703815	-0.982310351	0.230196815	-4.267262997	1.98E-05	4.86E-05
C3045593	17.97381705	-1.243254564	0.530373096	-2.344113179	0.019072383	0.031010371
C3045651	4301.760089	2.022028457	0.148705682	13.59751978	4.14E-42	7.02E-41
C3045671	547.3642244	3.01564683	0.140182872	21.5122346	1.20E-102	6.06E-101
C3045677	204.7541073	0.872040215	0.269565087	3.234989455	0.001216472	0.002386539
C3045685	1198.831949	4.282701839	0.127264985	33.65184739	2.93E-248	8.80E-246
C3045689	10.70844037	-1.839379011	0.763944539	-2.407738936	0.016051655	0.02654806
C3045717	5.407359962	-2.188939532	0.910238169	-2.404798662	0.016181378	0.026736317
C3045721	384.5187694	2.572532682	0.278098016	9.250453209	2.24E-20	1.64E-19
C3045753	27.37109826	1.698833871	0.380990193	4.458996327	8.23E-06	2.12E-05
C3045777	29.23038547	-2.135707895	0.405637827	-5.265060979	1.40E-07	4.33E-07
C3045837	10.03190202	-1.398156614	0.609273125	-2.294794496	0.021744904	0.034963577
C3045849	4.381717124	-2.661469661	1.147991184	-2.318371166	0.020429158	0.033040695
C3045887	106.7235825	2.156093022	0.209241365	10.3043345	6.74E-25	6.15E-24
C3045915	106.0698137	-1.391631414	0.274651987	-5.066890023	4.04E-07	1.19E-06
C3045917	212.6776551	-0.579985447	0.211832479	-2.737943909	0.006182462	0.010941956
C3045965	521.6179729	4.940701629	0.191878716	25.7490863	3.30E-146	3.05E-144
C3045991	503.5214016	0.500364611	0.124534255	4.017887385	5.87E-05	0.000136211
C3046033	82.09353011	0.671327243	0.192505361	3.487317137	0.000487892	0.001010081
C3046061	57.00278402	-1.305580976	0.247133052	-5.282907189	1.27E-07	3.94E-07
C3046065	3.007747824	-4.34855953	1.280459643	-3.39609261	0.000683552	0.00139
C3046101	69.46659752	-0.640521074	0.28138008	-2.27635543	0.022824745	0.036549585
C3046141	128.3016022	-2.054506294	0.292859404	-7.015333181	2.29E-12	1.04E-11
C3046201	177.5082545	5.042554584	0.336072162	15.00438048	6.87E-51	1.44E-49
C3046247	41.29580229	-1.698366717	0.327797178	-5.181151116	2.21E-07	6.67E-07
C3046259	1223.176785	1.133703302	0.133439247	8.496025914	1.96E-17	1.24E-16
C3046321	1748.22185	2.777907995	0.139336942	19.93662238	1.96E-88	8.09E-87
C3046323	3.206024756	-4.442978484	1.2674066	-3.505566789	0.000455636	0.000948908
C3046357	5.505205105	3.406815788	1.298542725	2.623568499	0.008701395	0.015060864
C3046431	5.960114641	3.166019683	1.079018552	2.934166125	0.003344452	0.006177226
C3046461	44.12191822	2.998960282	0.320487959	9.357481907	8.17E-21	6.13E-20
C3046463	28.78321239	-1.679837099	0.538725177	-3.11817077	0.001819773	0.003495503
C3046495	40.29423752	2.867253356	0.374339238	7.65950525	1.87E-14	9.76E-14
C3046525	38.34845572	-2.200686563	0.406762825	-5.410245055	6.29E-08	2.01E-07
C3046543	89.05349982	1.359959428	0.220338479	6.172137662	6.74E-10	2.53E-09
C3046557	23.73068937	-1.539484154	0.436035631	-3.530638423	0.000414558	0.000867981
C3046579	41.57099209	-1.12925989	0.450151883	-2.508619718	0.012120389	0.020499706
C3046581	3.657999279	3.880302178	1.261792425	3.075230206	0.002103401	0.004001459
C3046703	17.80514984	1.522630734	0.520040235	2.927909479	0.003412494	0.006291844
C3046707	40.73323718	-2.614947256	0.535615915	-4.882131359	1.05E-06	2.97E-06
C3046711	28.80502463	-4.519042981	0.662228555	-6.823992936	8.85E-12	3.85E-11
C3046719	110.1751055	-1.165363025	0.263167738	-4.428213856	9.50E-06	2.42E-05
C3046729	171.6789852	8.531448379	0.658274376	12.96032275	2.05E-38	3.08E-37
C3046739	288.046351	0.551567235	0.241657416	2.282434551	0.022463697	0.036011841
C3046861	5.677424971	2.83989083	0.80961669	3.50769798	0.000452002	0.000941689
C3046871	91.27051362	0.744541498	0.345998937	2.15186065	0.031408331	0.049015767
C3046881	329.2224826	1.614945819	0.18163319	8.891248453	6.04E-19	4.14E-18
C3046969	3.61008015	-2.973210014	1.250860612	-2.376931518	0.017457329	0.028625185
C3046987	2.738977061	3.479485849	1.373193201	2.53386475	0.011281226	0.019182648
C3047011	37.97393225	2.210691288	0.299593862	7.37896055	1.60E-13	7.86E-13
C3047027	10.43342547	-6.142159692	1.114660385	-5.510341783	3.58E-08	1.17E-07
C3047033	36.87561126	-1.255103664	0.363398485	-3.453794428	0.000552759	0.001136067
C3047039	4.16569106	-4.818314885	1.218430016	-3.954527402	7.67E-05	0.000175555
C3047045	24.53548449	-1.204652302	0.37257288	-3.233333306	0.001223547	0.002399859
C3047047	266.030471	1.923427059	0.218425178	8.805885262	1.30E-18	8.72E-18
C3047099	101.5081982	1.540218343	0.195295662	7.886597842	3.11E-15	1.71E-14
C3047105	1.87043863	4.239988701	1.653547911	2.564176503	0.010342094	0.017696682
C3047137	3587.852632	4.967276954	0.326526867	15.21246013	2.92E-52	6.30E-51
C3047167	84.08408858	-1.508938461	0.246462256	-6.122391656	9.22E-10	3.42E-09
C3047247	3.115823777	-4.396778673	1.267917295	-3.467717249	0.000524899	0.001082432
C3047279	5.520284715	-5.218783156	1.311165072	-3.980264016	6.88E-05	0.000158497
C3047305	3.007870739	3.633935403	1.363565316	2.665024814	0.007698264	0.013418502
C3047313	167.8677326	3.006951264	0.205874335	14.60576064	2.58E-48	5.10E-47
C3047329	29.77411467	-5.59633954	0.890626854	-6.283596227	3.31E-10	1.28E-09
C3047333	205.5156979	-1.15290787	0.269201251	-4.282698787	1.85E-05	4.55E-05
C3047337	51.3943508	-1.81723872	0.298793336	-6.081925209	1.19E-09	4.37E-09
C3047455	60.35744623	0.782851476	0.278486044	2.811097697	0.004937279	0.008869803
C3047467	13.39794274	4.04931007	0.630305056	6.424365522	1.32E-10	5.27E-10
C3047471	4.386928599	-4.10480787	1.208773954	-3.395844074	0.000684173	0.001391094
C3047493	8.104781786	-2.065086681	0.830704597	-2.485945894	0.012920761	0.021741889
C3047523	26.72661635	1.277233874	0.418464715	3.052190134	0.002271782	0.004306194
C3047539	515.7103042	-3.749407888	0.288959875	-12.97553126	1.68E-38	2.53E-37
C3047563	16.67776801	-2.31388553	0.565945497	-4.088530681	4.34E-05	0.000102219
C3047637	4.335819028	-4.868311623	1.279983671	-3.803416976	0.000142714	0.000315855
C3047667	42.326135	0.760542757	0.288706863	2.634307851	0.008430901	0.014618255
C3047683	608.4615738	2.145366806	0.182916117	11.72869206	9.09E-32	1.07E-30
C3047727	57.80174705	-1.500655803	0.367138803	-4.087434476	4.36E-05	0.00010266
C3047767	9.581892454	5.903461184	1.147683101	5.143807711	2.69E-07	8.07E-07
C3047797	45.91347409	-1.115124885	0.299076488	-3.728560858	0.000192576	0.000419937
C3047799	8.987570037	-4.425011942	1.167581437	-3.789895765	0.000150711	0.000332742
C3047917	17.72879008	1.563263655	0.444916106	3.513614437	0.000442054	0.000922679
C3047929	70.40584226	-1.842770277	0.396356667	-4.649272817	3.33E-06	8.93E-06
C3047933	33.45119532	6.413437026	0.749966786	8.551628085	1.21E-17	7.71E-17
C3047945	58.91184216	-1.415221864	0.407066188	-3.476638212	0.000507742	0.001048723
C3048071	2.822469207	-4.259023137	1.411536881	-3.017294975	0.002550415	0.004799724
C3048073	509.3563566	-1.951734992	0.2044662	-9.545514084	1.35E-21	1.06E-20
C3048117	237.1329476	11.29445925	1.031110932	10.95368006	6.38E-28	6.59E-27
C3048139	15.36591665	-1.410381061	0.52561961	-2.683273294	0.007290539	0.012743476
C3048169	132.1673292	-7.776925735	0.85182975	-9.129671434	6.87E-20	4.94E-19
C3048297	9.028057387	3.597955881	0.732991961	4.908588459	9.17E-07	2.61E-06
C3048303	23.48526891	-1.328801556	0.604559733	-2.1979657	0.02795155	0.043996745
C3048377	19.07079009	-2.044759428	0.566170853	-3.611558976	0.000304362	0.00064922
C3048381	26.07089144	-1.038628693	0.414168932	-2.507741681	0.012150546	0.020544513
C3048463	73.76678522	0.65668155	0.263900785	2.488365276	0.012833185	0.021611824
C3048511	10.95517705	-2.753125024	0.764368954	-3.601827379	0.000315988	0.000672825
C3048525	149.7143315	0.590930827	0.183057557	3.22811489	0.001246089	0.002441795
C3048581	75.84378995	1.872773852	0.283556056	6.604598315	3.99E-11	1.66E-10
C3048615	44.55893474	-0.999818788	0.294849909	-3.39094148	0.00069653	0.001414646
C3048629	14.5769103	-2.364245787	0.641822964	-3.683641627	0.000229925	0.000496872
C3048657	10.26054226	5.419440149	1.035669306	5.232790154	1.67E-07	5.12E-07
C3048711	1598.856976	2.160959928	0.414346951	5.215339277	1.83E-07	5.60E-07
C3048747	252.9959481	-1.53528886	0.206233306	-7.444427324	9.74E-14	4.87E-13
C3048775	2.730407817	-4.216261912	1.427977412	-2.952611069	0.003150987	0.005846866
C3048839	202.4681946	-1.399705543	0.311435242	-4.494371078	6.98E-06	1.81E-05
C3048869	241.2378243	-10.67340091	1.038488109	-10.2778268	8.87E-25	8.04E-24
C3048899	19.89714805	-2.288354221	0.503611236	-4.543890324	5.52E-06	1.45E-05
C3048947	106.9957948	-0.969999287	0.227832404	-4.2575124	2.07E-05	5.06E-05
C3048967	38.32924197	-7.287323467	1.094650899	-6.657212334	2.79E-11	1.17E-10
C3048993	602.4229295	3.734922608	0.185416409	20.14343078	3.07E-90	1.29E-88
C3049027	80.94654868	0.50850524	0.218068139	2.331863987	0.019707848	0.031972494
C3049031	438.3060184	2.371218038	0.201839366	11.74804543	7.23E-32	8.60E-31
C3049065	4.102379861	3.339964184	1.202160132	2.778302237	0.005464376	0.009749037
C3049097	4.90141986	3.234337906	1.038760902	3.113650024	0.001847885	0.003545452
C3049139	46.88603884	-2.875133138	0.368559611	-7.800998948	6.14E-15	3.32E-14
C3049147	56.81003677	7.923861846	0.86633355	9.146433085	5.88E-20	4.25E-19
C3049181	14.11086408	2.617416694	0.602824217	4.341923603	1.41E-05	3.53E-05
C3049199	33.23717569	-1.29345895	0.362140954	-3.571700293	0.000354671	0.000749404
C3049351	3941.851671	3.659186002	0.281254361	13.0102374	1.07E-38	1.62E-37
C3049355	1.663873939	-3.487594434	1.467754201	-2.376143384	0.017494663	0.02868081
C3049367	72.23478887	-0.682317979	0.266509616	-2.560200225	0.010461187	0.017887726
C3049393	13.4846454	5.068285698	0.80513989	6.294913172	3.08E-10	1.19E-09
C3049439	398.6910497	3.414908029	0.164278405	20.78732152	5.64E-96	2.56E-94
C3049461	40.6509784	-2.449573377	0.396979348	-6.17053101	6.81E-10	2.55E-09
C3049495	1.699147441	4.881024038	2.199732762	2.218916825	0.026492384	0.04188028
C3049501	170.7388793	-0.960020768	0.2906261	-3.303284762	0.000955593	0.001901575
C3049509	496.031332	0.463065852	0.181771303	2.54751902	0.010849194	0.018500395
C3049567	692.7089771	2.411092386	0.194942567	12.3682191	3.88E-35	5.19E-34
C3049593	43.89305688	-2.259344425	0.520246371	-4.342835528	1.41E-05	3.52E-05
C3049657	150.3679578	-0.502025197	0.190640535	-2.633360202	0.008454463	0.014651557
C3049765	126.9450774	1.504967085	0.209185637	7.194409261	6.27E-13	2.98E-12
C3049771	1224.545247	1.110206065	0.148933682	7.454365267	9.03E-14	4.52E-13
C3049791	55.13269551	1.909188392	0.31484143	6.063968111	1.33E-09	4.86E-09
C3049793	46.5483203	-0.718993211	0.284548	-2.526790601	0.011511011	0.01954176
C3049903	10.90849407	-2.489357151	0.706185957	-3.525073141	0.000423366	0.00088554
C3049923	1144.865377	1.39494311	0.227811448	6.123235344	9.17E-10	3.40E-09
C3049969	8.28637321	2.670740867	0.771732883	3.460706321	0.00053876	0.001109519
C3050053	6.296042473	1.670180861	0.703203973	2.375101571	0.017544122	0.028750682
C3050065	268.7147381	3.864826807	0.308880268	12.51237843	6.39E-36	8.83E-35
C3050087	31.37812867	2.984461497	0.376043658	7.936476082	2.08E-15	1.15E-14
C3050123	44.01889889	-1.837287271	0.298837028	-6.148124552	7.84E-10	2.92E-09
C3050135	85.03985951	3.427023767	0.254190098	13.48212927	1.99E-41	3.31E-40
C3050171	7.91865776	-1.736369045	0.711115822	-2.441752794	0.014616151	0.024346258
C3050175	1044.215805	3.759069251	0.183856348	20.44568653	6.56E-93	2.85E-91
C3050183	3.524738995	-4.581127158	1.357413301	-3.374894849	0.000738439	0.001493306
C3050233	99.82323494	-2.108090813	0.267432736	-7.882695462	3.20E-15	1.76E-14
C3050235	52.84534243	1.979040126	0.27774247	7.125450142	1.04E-12	4.85E-12
C3050247	1011.556717	1.0309689	0.14775479	6.977566701	3.00E-12	1.35E-11
C3050361	71.56309354	1.086485969	0.264866704	4.102010387	4.10E-05	9.66E-05
C3050395	10.59064156	1.269407879	0.571541365	2.221025381	0.026349242	0.041665746
C3050401	21.12166579	-1.652128121	0.481682443	-3.429911441	0.000603778	0.00123615
C3050527	57.81797747	1.519320384	0.289815625	5.242368779	1.59E-07	4.87E-07
C3050549	95.38371559	-1.13810613	0.274419511	-4.147322206	3.36E-05	8.03E-05
C3050581	1348.035752	6.352286895	0.273720957	23.20716307	3.85E-119	2.53E-117
C3050629	4536.204956	1.552188398	0.117793434	13.1772064	1.19E-39	1.85E-38
C3050637	47.57534554	3.910913958	0.528073937	7.405996928	1.30E-13	6.45E-13
C3050645	1.827792613	-3.622309958	1.434863512	-2.524497925	0.011586369	0.019663737
C3050721	3161.089332	15.03142201	1.035121121	14.52141368	8.87E-48	1.73E-46
C3050817	5.579403447	2.204045163	0.969837322	2.272592643	0.023050739	0.036872851
C3050901	467.8625599	1.240202365	0.181752402	6.823581715	8.88E-12	3.86E-11
C3050933	128.5783416	-2.975009614	0.36954758	-8.050410216	8.25E-16	4.71E-15
C3050953	2.801385942	4.094842824	1.392658582	2.940306315	0.003278879	0.006065901
C3050997	30.11546028	0.929925184	0.301162416	3.087786307	0.002016534	0.003846649
C3051015	566.0580815	3.50419893	0.160682795	21.80817765	1.94E-105	1.04E-103
C3051017	41.71748822	-3.331613595	0.48457315	-6.875357402	6.18E-12	2.72E-11
C3051021	152.514005	-1.010065962	0.198571987	-5.086648807	3.64E-07	1.08E-06
C3051059	21.50738962	-1.434129756	0.557673184	-2.571631194	0.010122066	0.017348428
C3051125	150.3316804	-0.751237947	0.220418083	-3.408241002	0.000653831	0.00133327
C3051159	5.580317575	-3.688096205	1.182489723	-3.118924531	0.001815124	0.003488084
C3051161	896.829935	5.489084147	0.197434908	27.80199405	4.10E-170	5.19E-168
C3051249	135.1061635	-1.082266985	0.30853454	-3.507766049	0.000451886	0.000941565
C3051279	9.114941542	-2.464055687	0.776812538	-3.172008132	0.001513888	0.002935776
C3051285	1.632820855	-3.465359359	1.47447384	-2.350234547	0.018761585	0.030555256
C3051309	2.144257406	-3.867159011	1.514721532	-2.553049474	0.010678433	0.018244357
C3051317	22.02461157	-1.491022635	0.424922865	-3.508925401	0.000449921	0.000938051
C3051407	12.31136127	3.372640033	0.608890178	5.538995624	3.04E-08	1.00E-07
C3051529	1.945078714	4.301615307	1.719831403	2.501184302	0.012377874	0.020907866
C3051543	107.0724872	0.887004243	0.270658287	3.277210731	0.001048381	0.002075412
C3051555	5448.873053	1.908279018	0.157028364	12.15244794	5.57E-34	7.11E-33
C3051579	40.50024154	-2.95982071	0.404700095	-7.31361506	2.60E-13	1.27E-12
C3051593	28.06174064	4.168470375	0.472866427	8.815323189	1.19E-18	8.03E-18
C3051621	8.354873913	2.156366062	0.589342736	3.658933811	0.000253267	0.000545001
C3051657	1847.848039	-0.786885766	0.186423656	-4.220954487	2.43E-05	5.91E-05
C3051667	20.41020111	4.534148951	0.564491925	8.032265388	9.57E-16	5.43E-15
C3051669	1.577468936	-3.421376392	1.59614847	-2.14352014	0.032071356	0.049930188
C3051673	54.11126173	-2.404325244	0.337388424	-7.126282573	1.03E-12	4.83E-12
C3051753	368.5543067	1.063182234	0.188049661	5.653731181	1.57E-08	5.29E-08
C3051779	1444.316884	3.091344163	0.168383702	18.35892741	2.80E-75	9.46E-74
C3051781	2312.364876	6.398698569	0.221576626	28.87803953	2.25E-183	3.16E-181
C3051791	8.301489395	6.442714501	1.150423171	5.600299667	2.14E-08	7.14E-08
C3051803	1.550567203	3.934458842	1.703745327	2.309299858	0.020926948	0.033764605
C3051879	92.31521939	2.428988813	0.287870221	8.437791172	3.23E-17	2.01E-16
C3051899	10.28516447	-1.872233316	0.677813615	-2.762165403	0.005741938	0.010212816
C3051935	162.4078667	-1.016874916	0.23748458	-4.281856597	1.85E-05	4.57E-05
C3051951	470.9676262	1.81886945	0.187560618	9.697501908	3.09E-22	2.50E-21
C3052083	19.63924273	-2.640761883	0.71641532	-3.686076788	0.000227738	0.00049227
C3052207	138.5924666	-1.818970169	0.22054755	-8.24751927	1.62E-16	9.63E-16
C3052213	64.40553551	2.708685967	0.327960419	8.259185594	1.47E-16	8.75E-16
C3052219	69.02172055	-2.293291621	0.302228189	-7.587947458	3.25E-14	1.67E-13
C3052289	442.2772084	3.271669688	0.351559812	9.306153808	1.33E-20	9.82E-20
C3052375	80.94718227	-1.258637053	0.293959461	-4.281668808	1.85E-05	4.57E-05
C3052387	35.36726	-0.895975493	0.321014404	-2.791075666	0.005253319	0.009399411
C3052455	89.47607909	1.04811401	0.241767208	4.335219891	1.46E-05	3.64E-05
C3052601	53.73606027	-2.651227078	0.348574825	-7.605905205	2.83E-14	1.46E-13
C3052635	71.77149075	-1.863852828	0.305388272	-6.103223339	1.04E-09	3.84E-09
C3052653	2.177540357	-3.880596339	1.431757054	-2.710373473	0.006720749	0.011811352
C3052701	232.8122467	0.950804768	0.212284764	4.478911967	7.50E-06	1.94E-05
C3052709	159.2007737	1.767526464	0.168100139	10.51472341	7.39E-26	7.04E-25
C3052727	12.28477189	5.684545119	0.96614398	5.883745317	4.01E-09	1.42E-08
C3052891	22.9044944	2.471191481	0.506311974	4.880768394	1.06E-06	2.99E-06
C3052929	11.66800263	-4.810713882	1.086549988	-4.427512711	9.53E-06	2.43E-05
C3052939	6.818154414	2.409197006	0.755381777	3.189376655	0.0014258	0.002775194
C3053005	2.233844161	-3.91918595	1.368974409	-2.86286283	0.004198323	0.007628654
C3053019	6.72736054	-3.332708809	1.003739146	-3.320293746	0.000899228	0.001796639
C3053055	8.089770331	5.058014988	1.054203432	4.797949652	1.60E-06	4.45E-06
C3053071	1.775671115	-3.580000907	1.585019694	-2.258647587	0.023905315	0.038116591
C3053115	101.4453658	0.654467311	0.207359638	3.156194322	0.001598423	0.003090444
C3053177	166.9677125	-0.755597588	0.248940585	-3.035252714	0.002403342	0.004540425
C3053181	10.83992868	2.156715267	0.66903069	3.223641756	0.001265716	0.002478523
C3053197	65.32182392	-1.398282535	0.291355377	-4.799233667	1.59E-06	4.42E-06
C3053215	212.8428446	0.459896841	0.182326612	2.522379134	0.0116564	0.019770618
C3053221	8.136639112	-2.495450242	0.775197627	-3.219114913	0.001285869	0.002515643
C3053241	18.17314868	-1.587738396	0.53986638	-2.940984021	0.003271714	0.006054849
C3053275	20.15705159	1.45961751	0.390716428	3.735746456	0.000187159	0.000408867
C3053283	32.51706289	-1.29140455	0.445081946	-2.901498393	0.003713827	0.006805647
C3053305	67.74902416	3.251769696	0.315615623	10.30294275	6.83E-25	6.24E-24
C3053321	1.920063809	-3.701770922	1.637334163	-2.260852431	0.023768397	0.037923446
C3053339	17.66892957	2.186485587	0.51867767	4.215499749	2.49E-05	6.04E-05
C3053345	118.230908	-1.003987476	0.229530061	-4.374100159	1.22E-05	3.07E-05
C3053371	6135.050093	1.142918087	0.138205752	8.269685388	1.34E-16	8.03E-16
C3053401	16.6270163	-2.56187276	0.577909829	-4.432997386	9.29E-06	2.37E-05
C3053407	6.792170058	3.143567753	1.045443364	3.006923054	0.002639066	0.004957128
C3053427	75.59167616	1.451375524	0.264346972	5.490418564	4.01E-08	1.31E-07
C3053463	100.4228531	-1.262786331	0.280000272	-4.509946806	6.48E-06	1.69E-05
C3053471	432.2750042	-0.902417963	0.296150458	-3.047160453	0.002310144	0.004374964
C3053479	43.79023682	-0.750658366	0.304868604	-2.462235715	0.013807389	0.023099767
C3053519	58.7696501	1.491309506	0.24462556	6.096294697	1.09E-09	4.00E-09
C3053601	3.643247475	3.17543008	1.271705255	2.496985892	0.012525394	0.021137938
C3053605	234.1631004	1.368381782	0.28641585	4.777604951	1.77E-06	4.90E-06
C3053615	18.99353909	1.861374132	0.418367886	4.449132438	8.62E-06	2.21E-05
C3053623	6.998506798	-4.800996265	1.183742715	-4.055776821	5.00E-05	0.000116726
C3053701	67.19083682	-1.757166845	0.261961712	-6.707723928	1.98E-11	8.39E-11
C3053709	99.96196507	-0.905324774	0.215696222	-4.197221289	2.70E-05	6.52E-05
C3053731	51.59323386	-1.808308908	0.317481898	-5.695785871	1.23E-08	4.17E-08
C3053745	3.134467639	4.284759285	1.506846893	2.843526641	0.004461728	0.008078475
C3053753	16.69184372	4.372234885	0.621964853	7.029713758	2.07E-12	9.45E-12
C3053757	27.35731535	0.973610411	0.376279519	2.587465863	0.009668478	0.016626934
C3053809	762.5349495	0.598643667	0.107867334	5.54981423	2.86E-08	9.45E-08
C3053851	77.39330773	-0.610942608	0.254045757	-2.404852633	0.016178989	0.026734996
C3053887	3.175102757	5.796022967	1.614087245	3.590898189	0.00032954	0.000699644
C3053895	3.245565598	5.819731589	1.332929303	4.366121727	1.26E-05	3.18E-05
C3053929	50.55678106	-0.778064047	0.271001888	-2.871065038	0.004090913	0.007448776
C3053953	56.65585797	-2.645909452	0.339886389	-7.78468788	6.99E-15	3.76E-14
C3053969	3.595810417	-3.804100162	1.277208877	-2.97844795	0.002897122	0.005409384
C3053995	139.8629505	-4.160780018	0.30190421	-13.78178866	3.28E-43	5.75E-42
C3054009	175.5168858	4.732733927	0.241220373	19.61995938	1.04E-85	4.17E-84
C3054083	2201.968068	1.639788127	0.166711492	9.836083332	7.87E-23	6.51E-22
C3054119	923.3860699	-2.434830085	0.185285349	-13.14097468	1.92E-39	2.97E-38
C3054163	58.05877137	-3.07116998	0.364972897	-8.414789173	3.94E-17	2.43E-16
C3054263	11.89664593	4.907651358	0.930051942	5.276749757	1.31E-07	4.07E-07
C3054271	3.658581816	-4.633894944	1.244317157	-3.724046492	0.000196055	0.000427135
C3054293	40.25795185	-2.960371422	0.401463423	-7.373950532	1.66E-13	8.15E-13
C3054325	5.284060377	4.48863704	1.178742066	3.807989185	0.000140101	0.000310379
C3054329	28.41890851	2.831966105	0.492664654	5.748263212	9.02E-09	3.10E-08
C3054333	35.73948016	2.686752764	0.38941481	6.899462206	5.22E-12	2.32E-11
C3054447	3387.75104	2.528246148	0.552399083	4.576847117	4.72E-06	1.25E-05
C3054449	61.58288156	2.890610657	0.301114463	9.599707128	8.02E-22	6.37E-21
C3054459	139.6091828	-0.690597584	0.221791022	-3.113731011	0.001847378	0.003545288
C3054483	8.014351678	-2.002517299	0.713825045	-2.805333484	0.005026455	0.00902037
C3054489	423.9210838	2.961588	0.242735429	12.20088891	3.07E-34	3.98E-33
C3054505	22.67137049	4.647938954	0.664051362	6.999366644	2.57E-12	1.17E-11
C3054519	73.47396433	-1.486053271	0.268445783	-5.535766855	3.10E-08	1.02E-07
C3054559	68.71913885	-2.511696806	0.283257367	-8.867189707	7.50E-19	5.10E-18
C3054655	81.73682347	-0.805942011	0.342656128	-2.352043187	0.018670607	0.030439515
C3054729	1319.042452	1.256487433	0.115124731	10.91414003	9.87E-28	1.01E-26
C3054743	8.808289079	2.85331664	0.687224909	4.151940077	3.30E-05	7.88E-05
C3054793	1328.748679	1.353605449	0.166460908	8.13167169	4.23E-16	2.45E-15
C3054801	88.21841412	-3.211168389	0.312798018	-10.26594865	1.00E-24	9.07E-24
C3054907	205.8808599	-1.848489156	0.259324749	-7.128086177	1.02E-12	4.77E-12
