gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3071346	404.7592261	0.688882299	0.183823824	3.747513694	0.000178596	0.005941965
C3071560	15.10269348	1.646649618	0.477877546	3.445756415	0.000569463	0.014227858
C3071994	187.8664308	0.574094663	0.191477074	2.998242295	0.002715417	0.044135654
C3073832	207.6837244	-1.208269026	0.214614896	-5.629940173	1.80E-08	2.33E-06
C3074848	125.998434	0.703680928	0.187910667	3.744763086	0.000180564	0.005961815
C3075142	41.50856847	-1.111690093	0.361461432	-3.075542768	0.002101198	0.036894173
C3075158	184.2888604	0.512317374	0.159787677	3.206238326	0.001344826	0.027150488
C3075282	182.6867209	1.264729706	0.219212431	5.769425121	7.95E-09	1.13E-06
C3075480	703.1812928	0.599700498	0.176287639	3.401829549	0.000669364	0.015786332
C3075844	57.07666777	-0.713242577	0.21900176	-3.256789248	0.001126801	0.023741088
C3076068	1355.818069	0.439729667	0.134476211	3.269943919	0.001075688	0.022978296
C3076164	1164.544614	0.467021924	0.151874645	3.075048653	0.002104682	0.036894173
C3076854	432.6670822	-0.420255294	0.136403207	-3.080978108	0.002063218	0.036418078
C3076960	29.5062122	1.280242296	0.337685668	3.791224853	0.000149906	0.005172159
C3077194	12.12050923	4.181444228	0.978235806	4.274474725	1.92E-05	0.001043728
C3077538	104.9022746	-0.670325536	0.222181047	-3.017023928	0.002552697	0.042302756
C3077868	184.548177	1.008728223	0.311266927	3.240717643	0.001192292	0.024604232
C3078012	1369.822438	-1.160946948	0.257647312	-4.50595405	6.61E-06	0.000448831
C3079328	33.58549588	-1.640867192	0.303168102	-5.412400518	6.22E-08	7.37E-06
C3080990	45.48073326	1.027682133	0.275597407	3.728925265	0.000192298	0.006192476
C3081016	362.306382	-0.773222006	0.208168418	-3.714405935	0.000203682	0.006463298
C3081816	281.8802698	0.82106363	0.134019127	6.126466059	8.99E-10	1.72E-07
C3082456	59.15398708	0.885904609	0.259226709	3.417489705	0.000632015	0.015292649
C3082902	5466.224698	0.623440632	0.15725123	3.964615288	7.35E-05	0.002968343
C3083262	1519.825175	-1.183749592	0.264572688	-4.474194218	7.67E-06	0.000505213
C3083480	100.1429772	-0.708723348	0.239940352	-2.953748053	0.003139402	0.04856949
C3083584	6453.879478	0.721856651	0.219365248	3.290660925	0.000999523	0.021798964
C3083602	83.94497421	0.814339918	0.257055556	3.167952996	0.001535163	0.02966614
C3085250	1095.172361	0.48023452	0.156647934	3.065693285	0.00217166	0.037763713
C3085842	42.5858492	0.953920963	0.302935705	3.148922189	0.001638738	0.030796
C3086390	4732.884014	-0.90983024	0.140045846	-6.496659962	8.21E-11	2.23E-08
C3086690	55.34367064	0.767504108	0.259787086	2.954358203	0.003133201	0.048531125
C3087066	1636.292831	0.559847288	0.15610792	3.586283682	0.000335424	0.00957243
C3087294	42.90967671	0.808563412	0.257080334	3.145178009	0.001659858	0.030962707
C3087394	686.627512	0.452431141	0.146800796	3.08193928	0.002056568	0.036393158
C3087612	94.29916391	1.153767214	0.22573345	5.111192936	3.20E-07	3.04E-05
C3088812	904.4604997	-0.825004502	0.120369592	-6.853927871	7.18E-12	2.34E-09
C3089490	219.9288756	0.77539798	0.18538359	4.182667851	2.88E-05	0.001397481
C3090884	1261.637996	0.448495661	0.120113575	3.73392983	0.000188515	0.006161938
C3091021	42.25904284	0.954176157	0.27572328	3.460629651	0.000538914	0.013594801
C3091081	424.5958876	0.565626034	0.18943293	2.985890745	0.002827536	0.045461195
C3091087	263.5563257	-0.916782285	0.215239155	-4.259365758	2.05E-05	0.001100293
C3091619	76.09038951	-1.053746246	0.213334019	-4.939419662	7.84E-07	6.68E-05
C3091653	153.3504292	1.000240389	0.209143403	4.782557696	1.73E-06	0.000134363
C3091795	456.4008704	0.824898192	0.144341569	5.714903857	1.10E-08	1.52E-06
C3092673	254.2624874	-0.931491366	0.176200901	-5.286530104	1.25E-07	1.33E-05
C3093175	278.8392099	-2.068804284	0.535074285	-3.866387045	0.00011046	0.004127834
C3093335	214.3033667	0.628922469	0.157927561	3.982347752	6.82E-05	0.002772454
C3094143	242.2096631	-0.735948394	0.156096517	-4.714700939	2.42E-06	0.000181438
C3094763	381.0308088	-0.433064728	0.146876633	-2.948493034	0.003193273	0.048881069
C3095007	188.2383782	-0.438150923	0.145198633	-3.017596752	0.002547877	0.042276604
C3095665	365.4132378	0.463101478	0.141062207	3.28295926	0.001027235	0.022180795
C3095869	183.766315	1.206525436	0.235540133	5.122377323	3.02E-07	2.94E-05
C3096381	84.15931276	3.891505093	1.133221393	3.434020146	0.0005947	0.014634108
C3096457	120.9123993	-0.965517078	0.242135349	-3.9875098	6.68E-05	0.002729844
C3096523	10.15710346	-2.569949112	0.65667581	-3.913573595	9.09E-05	0.003488358
C3097167	63.95916694	-2.195264382	0.271659786	-8.08093245	6.43E-16	3.81E-13
C3098487	25.25766544	-1.34388208	0.425349853	-3.159474653	0.001580538	0.030018649
C3098967	662.7721228	0.559148512	0.170941983	3.270984124	0.001071739	0.022951763
C3099327	92.71781989	0.701505856	0.229052331	3.062644472	0.002193905	0.038049089
C3099359	513.1475839	-0.635486136	0.150694698	-4.217043766	2.48E-05	0.001270958
C3099623	14.2309456	1.607767053	0.547173013	2.938315695	0.003300008	0.049755728
C3099995	31.22790784	-1.178841231	0.367588974	-3.206954821	0.001341481	0.027124946
C3100629	524.9986261	-0.432754243	0.131712391	-3.285600075	0.001017654	0.022083597
C3101173	31.07091701	-1.038155174	0.328598606	-3.159341386	0.001581261	0.030018649
C3101773	2052.646364	-0.999302129	0.185309804	-5.392602603	6.94E-08	8.16E-06
C3102041	1408.353345	0.374038036	0.121330125	3.082812572	0.002050543	0.036335838
C3102667	58.40193014	-0.7139675	0.226523539	-3.151846836	0.001622414	0.030586366
C3102751	877.7136883	1.14651373	0.190831266	6.007997306	1.88E-09	3.27E-07
C3103221	338.6195346	-0.853321689	0.132926712	-6.419489937	1.37E-10	3.36E-08
C3103297	505.5139026	-0.437177376	0.14157813	-3.087887782	0.002015846	0.035867204
C3103459	2620.094548	1.302124163	0.383529168	3.395111177	0.000686007	0.016149654
C3103709	419.7591075	0.598867786	0.18937181	3.162391419	0.001564791	0.029905488
C3104119	179.8057615	-2.001002508	0.194696922	-10.27752514	8.90E-25	1.29E-21
C3105445	42.90022776	-0.995095563	0.299445101	-3.323131887	0.000890128	0.019810669
C3106175	45.56007233	-1.349766464	0.341643731	-3.950801204	7.79E-05	0.003116078
C3106835	650.1974674	0.602494044	0.185532761	3.247372811	0.001164757	0.024265972
C3107159	146.5916712	-0.78936917	0.176873676	-4.46289798	8.09E-06	0.000522058
C3107499	1069.177728	-0.494608332	0.164999499	-2.997635353	0.00272083	0.044135654
C3108333	6468.512693	0.624898639	0.212615075	2.939107867	0.003291585	0.049755728
C3108817	37.83813731	-1.021905592	0.329609456	-3.100352779	0.001932903	0.034818947
C3108859	142.3687634	0.753275908	0.179192996	4.203712893	2.63E-05	0.001322187
C3109161	1300.191774	0.398030465	0.128124958	3.106580258	0.001892649	0.034283238
C3109331	235.0786152	0.588219902	0.193796723	3.035241729	0.00240343	0.040814493
C3109471	29.42502155	-1.493759389	0.472452026	-3.161716548	0.001568422	0.029905488
C3109551	133.9211761	-1.291446792	0.248598812	-5.194903303	2.05E-07	2.12E-05
C3110129	11.12913747	2.002695885	0.661757453	3.026329172	0.002475427	0.04159661
C3110233	125.7910237	-0.667934998	0.177652932	-3.759774689	0.000170066	0.005701817
C3110597	141.7671616	0.463874502	0.156272086	2.968377238	0.002993767	0.04715544
C3110615	55.6551882	-2.079134038	0.405015777	-5.133464313	2.84E-07	2.80E-05
C3110873	38.00952625	1.025735206	0.26985747	3.801025805	0.000144098	0.005011546
C3111219	299.4916077	1.257654938	0.246091521	5.110517146	3.21E-07	3.04E-05
C3111345	511.6018015	0.537289188	0.154027677	3.488263913	0.000486168	0.01258056
C3112117	370.4905675	-0.538791494	0.147807849	-3.64521571	0.000267168	0.007919091
C3112241	34455.31813	1.251636623	0.403058742	3.105345429	0.001900569	0.034378952
C3112807	1020.304347	-0.467208968	0.135688669	-3.443242333	0.000574784	0.014333333
C3113225	138.9480669	0.605727249	0.176576462	3.430396346	0.0006027	0.014803043
C3113537	520.0648842	1.493474682	0.203529044	7.337894653	2.17E-13	9.43E-11
C3113883	889.8785831	0.669576774	0.168080469	3.983667932	6.79E-05	0.002765706
C3113947	94.91481378	0.769193883	0.199180097	3.861800928	0.000112554	0.004170263
C3114067	245.9796676	1.000446472	0.223519644	4.475877171	7.61E-06	0.000503793
C3114171	112.7322849	0.898804439	0.195414834	4.599468838	4.24E-06	0.000297
C3114307	89.37355457	1.196161626	0.398522671	3.001489531	0.002686623	0.044066813
C3114487	81.25824881	-0.657306339	0.220582664	-2.979863992	0.002883764	0.045920443
C3114665	37.81083348	1.497124435	0.299247509	5.002963733	5.65E-07	4.97E-05
C3114703	21.74272843	1.135054957	0.374219602	3.033125336	0.002420351	0.04092439
C3114779	313.7776652	0.784442922	0.219663938	3.571104698	0.000355479	0.009991711
C3115035	22.43581325	-1.371293829	0.399252536	-3.434652774	0.000593314	0.01462759
C3115139	141.2047508	-0.726422142	0.172800786	-4.203812718	2.62E-05	0.001322187
C3115689	46.26881263	-1.190841624	0.265699951	-4.481903811	7.40E-06	0.00049227
C3116089	190.4824818	-0.552871688	0.183025231	-3.020740277	0.002521576	0.042092036
C3116461	483.0889551	0.493302507	0.144124153	3.422760834	0.000619886	0.015111313
C3116905	825.3171137	-0.571928692	0.138331776	-4.134470811	3.56E-05	0.001628069
C3116965	164.7994522	-0.832966358	0.200721583	-4.149859443	3.33E-05	0.001583506
C3117285	57.14296552	-0.80825648	0.271127755	-2.981090892	0.002872235	0.045850297
C3117645	1554.325378	-0.648560644	0.167615881	-3.869326949	0.000109136	0.004090099
C3117727	245.4540442	-0.530365036	0.163951666	-3.234886532	0.001216911	0.025033045
C3117951	563.0916961	-0.5461738	0.156080318	-3.499312447	0.00046646	0.012195344
C3117987	138.5849344	1.596783866	0.343860255	4.643700001	3.42E-06	0.000246591
C3118323	242.5197671	0.503552863	0.158948968	3.16801594	0.001534831	0.02966614
C3118335	332.0411964	-0.732778288	0.153061825	-4.787466021	1.69E-06	0.000131904
C3118359	158.5609427	0.975118836	0.156897707	6.214997356	5.13E-10	1.05E-07
C3118433	52.91664098	0.905441651	0.288271631	3.140932211	0.00168411	0.031288225
C3118691	852.30807	0.967926156	0.252632069	3.83136693	0.000127433	0.004540943
C3118743	18.28385934	1.606699737	0.494530193	3.248941643	0.001158352	0.024171571
C3120147	10.46482644	1.579873935	0.5184143	3.047512258	0.002307441	0.039396941
C3120331	150.4708606	-0.480353875	0.157183698	-3.056003136	0.002243089	0.038850422
C3122525	202.3983864	0.700016032	0.231598021	3.022547553	0.002506567	0.04192386
C3123571	1146.473552	-1.021266906	0.244399821	-4.178672888	2.93E-05	0.001416337
C3123877	743.1060018	-1.083083987	0.177683183	-6.095590865	1.09E-09	2.00E-07
C3124367	384.5431271	-0.866987088	0.196406937	-4.414238636	1.01E-05	0.000632485
C3124489	162.792483	0.491867674	0.165083966	2.979499987	0.002887192	0.045920443
C3124655	88.53043505	0.771269202	0.221674405	3.479288472	0.000502747	0.012856525
C3124741	98.60682156	-1.708952012	0.270721287	-6.312588245	2.74E-10	6.17E-08
C3124913	108.3418748	-1.024214327	0.198578728	-5.157724288	2.50E-07	2.51E-05
C3124917	348.985778	0.391642001	0.131194503	2.985201314	0.002833917	0.045461195
C3124999	429.7074797	0.666194803	0.15860107	4.200443307	2.66E-05	0.001336268
C3125791	472.0693338	0.880655029	0.257786184	3.416222759	0.000634963	0.015307181
C3125903	10.56154037	1.685827475	0.571645679	2.949077612	0.003187239	0.048881069
C3126317	19.30959799	1.487211593	0.472610258	3.146803454	0.001650659	0.030852974
C3127049	62.33521124	0.786767269	0.249627863	3.151760626	0.001622893	0.030586366
C3127421	101.6177976	0.797866442	0.257112578	3.103179346	0.001914536	0.034583623
C3127937	46.37442599	1.728504133	0.431257625	4.00805466	6.12E-05	0.002534742
C3128337	75.95304493	1.65582775	0.370805233	4.465491864	7.99E-06	0.000518338
C3129593	34.06038209	1.566889907	0.420601453	3.725355432	0.00019504	0.006249913
C3129641	188.240524	-0.51274018	0.150541579	-3.405970517	0.000659293	0.015605262
C3129657	383.761154	-0.582771606	0.150807659	-3.864336935	0.000111391	0.004150761
C3129671	1711.786693	0.667989013	0.191655499	3.485363143	0.00049147	0.012667482
C3129767	19.60220175	-1.869070513	0.586469117	-3.186988808	0.001437623	0.028435252
C3129829	12.20906383	-3.740280276	0.837566292	-4.465652825	7.98E-06	0.000518338
C3129907	365.3588148	-0.811571298	0.217224984	-3.736086349	0.000186907	0.00612471
C3130409	1507.94151	-0.974131418	0.138225294	-7.04741797	1.82E-12	6.60E-10
C3130549	62.50588566	0.898908137	0.262728539	3.421433173	0.00062292	0.015156953
C3130637	207.6195721	-0.995919756	0.193238684	-5.153832235	2.55E-07	2.54E-05
C3130913	678.0903108	-0.962541186	0.137781914	-6.985976297	2.83E-12	9.71E-10
C3131619	477.394755	0.556877083	0.163047232	3.415434136	0.000636804	0.01532325
C3132007	173.7279899	1.421639825	0.330191382	4.305502507	1.67E-05	0.000940645
C3132009	129.3063039	0.63824863	0.171789308	3.715298913	0.000202964	0.006456223
C3132163	857.0330318	-0.39660649	0.130219026	-3.045687746	0.002321488	0.039555405
C3132647	165.7065762	0.592295125	0.184885034	3.203586097	0.001357275	0.027317244
C3133027	391.5828191	-0.604081806	0.156386441	-3.862750507	0.000112117	0.004165916
C3133257	1211.649762	-0.449201931	0.121929694	-3.684106106	0.000229507	0.007042883
C3133647	193.0814157	-1.064866047	0.265897505	-4.004798942	6.21E-05	0.002553692
C3133753	45.37519273	0.903441725	0.269024046	3.358219231	0.000784464	0.018012281
C3134147	102.6413572	0.631095073	0.186535188	3.383249464	0.000716335	0.016772792
C3136162	1768.548658	0.428538257	0.115863231	3.6986562	0.000216744	0.006746479
C3136244	23.8621407	-1.4858081	0.394093885	-3.770188164	0.000163125	0.00551158
C3136380	512.4457807	0.65561339	0.154119019	4.253942151	2.10E-05	0.001122679
C3136652	484.0472008	-1.595893382	0.18385645	-8.68010549	3.95E-18	3.22E-15
C3136668	430.1912834	0.462765309	0.155986125	2.966708159	0.003010065	0.04718422
C3136848	13.29738017	-1.395771004	0.474832965	-2.939498952	0.003287434	0.049755728
C3137032	215.4465236	-0.566595667	0.170244343	-3.328132128	0.000874304	0.019558613
C3137218	39252.5089	1.268991355	0.400092796	3.171742575	0.001515273	0.029451841
C3137558	521.2231376	-1.386142888	0.222187482	-6.23861829	4.41E-10	9.14E-08
C3137638	744.2383484	0.507736653	0.166526947	3.048975928	0.002296229	0.039352715
C3138924	509.9595565	0.48350324	0.152378409	3.173042979	0.001508502	0.029364003
C3139170	191.1812142	-0.425797409	0.139449972	-3.053406209	0.002262594	0.039032746
C3139712	425.3032583	-0.500558128	0.155903246	-3.210697273	0.001324133	0.026815759
C3139964	11.90037149	1.728592209	0.540259014	3.199561998	0.001376366	0.027553977
C3140212	173.6577537	0.638929878	0.202972558	3.147863357	0.001644686	0.03081895
C3140820	565.0451555	0.452362783	0.152983857	2.956931487	0.003107172	0.048204878
C3140954	472.606515	-0.362766262	0.113517952	-3.195673052	0.001395051	0.027735144
C3141208	88.79513858	0.700886407	0.218969051	3.200846901	0.001370243	0.027493402
C3141960	320.0537071	-0.80040473	0.173151582	-4.622566646	3.79E-06	0.00027012
C3142428	45.63204103	1.209428628	0.289159625	4.182563973	2.88E-05	0.001397481
C3143148	343.0029707	1.88659511	0.574128399	3.28601601	0.001016152	0.022083597
C3143178	688.0505387	0.502540868	0.146277582	3.435528953	0.000591398	0.014607985
C3143726	888.9856986	-0.979987364	0.179680605	-5.454052003	4.92E-08	5.95E-06
C3143880	453.9408734	0.459350615	0.125347596	3.664614469	0.000247711	0.007461091
C3144338	418.339872	-2.774718717	0.286572482	-9.682432496	3.58E-22	3.89E-19
C3144622	716.1925931	-0.894986249	0.255766717	-3.499228752	0.000466606	0.012195344
C3145268	121.3375287	-0.900516162	0.218789714	-4.115898072	3.86E-05	0.001737675
C3145346	135.8703232	-0.649279508	0.212675557	-3.052910809	0.002266333	0.039045592
C3145722	992.165189	0.820130552	0.179867244	4.559643737	5.12E-06	0.000357368
C3145908	567.826964	1.464650874	0.190495771	7.688626695	1.49E-14	6.93E-12
C3146042	25.83666722	1.169244449	0.347556652	3.364183774	0.000767704	0.017721055
C3146134	217.1568198	-1.056350074	0.215045073	-4.91222635	9.00E-07	7.39E-05
C3146224	110.196742	-0.860333931	0.225861482	-3.809121951	0.000139461	0.004863242
C3146268	158.0058598	1.083443188	0.217548454	4.98023851	6.35E-07	5.52E-05
C3146338	547.5731238	0.906122657	0.235695524	3.84446272	0.000120817	0.004376926
C3146418	231.6833455	1.119642323	0.218766725	5.117973608	3.09E-07	2.96E-05
C3146640	77.63387645	-0.765961018	0.21135664	-3.624021556	0.000290057	0.008502307
C3147604	3908.956067	-1.079460119	0.210822905	-5.120222199	3.05E-07	2.95E-05
C3147638	3310.475904	-1.430753875	0.482221731	-2.967004144	0.003007169	0.04718422
C3148274	424.8331793	0.720098039	0.221617307	3.249286109	0.00115695	0.024171571
C3148844	657.6277782	0.421385344	0.133089413	3.166182297	0.00154454	0.029754632
C3148868	142.6879008	-0.73478	0.171595548	-4.282045832	1.85E-05	0.001019053
C3149584	1223.651668	0.336356128	0.098750999	3.406103543	0.000658972	0.015605262
C3149610	24.03808694	-1.426653092	0.408689903	-3.490796029	0.000481584	0.012486711
C3149754	138.5231605	-0.848813471	0.168866261	-5.026542704	4.99E-07	4.55E-05
C3150040	215.1903638	0.4966127	0.150546553	3.298731792	0.000971227	0.021217315
C3150170	226.8297027	0.950156694	0.235369399	4.036874366	5.42E-05	0.002316262
C3150264	45.34217351	1.114051959	0.341832511	3.259057938	0.001117828	0.023590158
C3150686	831.7674286	0.635148962	0.151567285	4.190541253	2.78E-05	0.001364457
C3150860	628.6452788	0.618078292	0.132316571	4.671208505	2.99E-06	0.000218168
C3151020	939.9622162	-0.476608503	0.13174012	-3.617793151	0.000297126	0.008630542
C3151404	142.7094657	0.586490687	0.174731499	3.356525252	0.000789285	0.018024437
C3151642	818.2871161	-0.526331975	0.171295739	-3.072650711	0.002121667	0.037092194
C3152572	17.81415977	1.858476845	0.526873819	3.527366098	0.000419716	0.011356714
C3153236	120.3407652	0.580270843	0.177820618	3.263237139	0.001101473	0.023320475
C3153326	585.2349862	0.427413805	0.123685233	3.455657506	0.000548952	0.0137908
C3154322	279.6608952	0.476712902	0.1572384	3.031784229	0.002431129	0.040964841
C3154538	430.4208331	0.776976072	0.18688416	4.157527695	3.22E-05	0.001542554
C3155294	254.153942	0.565924672	0.184509336	3.067187192	0.002160835	0.037726384
C3156104	488.2882102	0.411642208	0.140196693	2.936176308	0.003322854	0.049814817
C3156462	108.373301	3.803271715	0.966930276	3.933346396	8.38E-05	0.003283183
C3156784	97.61398488	1.70496488	0.549537723	3.102543844	0.001918651	0.034610027
C3157138	73.28073718	-0.638200593	0.197743078	-3.227423185	0.001249106	0.025614524
C3157158	7764.730602	-0.444532358	0.126361069	-3.517953443	0.000434889	0.01169447
C3159058	39.52606698	1.21899734	0.341707757	3.567368062	0.000360585	0.010091733
C3160338	472.9022272	-0.919584438	0.161540459	-5.692595183	1.25E-08	1.70E-06
C3160348	248.8001687	0.449236296	0.137770033	3.260769327	0.001111104	0.023486251
C3160494	1002.63061	-0.506194229	0.135126455	-3.746077921	0.000179621	0.005945723
C3161322	230.2139209	0.910747226	0.224453178	4.057626782	4.96E-05	0.002184267
C3161582	409.6373127	0.432079773	0.135835142	3.180913037	0.001468117	0.028734191
C3162050	167.848347	0.873352464	0.200978257	4.345507214	1.39E-05	0.000809036
C3162586	341.1314164	0.525183327	0.141930875	3.700275403	0.000215366	0.006731018
C3162792	707.5211144	-0.499521714	0.131447245	-3.800168754	0.000144598	0.005015536
C3162996	547.7602201	0.502377035	0.148454321	3.384051274	0.000714247	0.016753965
C3163112	138.707892	0.544991108	0.169713527	3.211241422	0.001321629	0.026806655
C3163460	710.2495246	-0.349638198	0.108552121	-3.220924609	0.001277778	0.025998089
C3164444	82.33750678	1.076294476	0.31991778	3.364284652	0.000767423	0.017721055
C3164484	738.018342	-0.514013475	0.153351993	-3.351853905	0.000802724	0.018241099
C3165004	625.5835313	0.394954768	0.118200309	3.341402148	0.000833564	0.018743691
C3165154	1293.4286	0.992899279	0.18186246	5.459616462	4.77E-08	5.87E-06
C3165994	114.8468748	-0.801111326	0.195120696	-4.105721962	4.03E-05	0.001806402
C3166090	148.3469787	-1.120400368	0.193948335	-5.776798087	7.61E-09	1.09E-06
C3166196	4596.4127	0.423778118	0.111059729	3.815767612	0.00013576	0.004772466
C3166216	154.0226148	-0.859416929	0.203075288	-4.232011369	2.32E-05	0.001208267
C3166676	196.3590676	1.384656678	0.319145669	4.338635334	1.43E-05	0.000823715
C3166832	595.9030696	0.433437044	0.13866073	3.125881735	0.001772728	0.032517471
C3166960	102.9957227	-0.621264557	0.18422364	-3.372338946	0.000745327	0.017360596
C3166968	209.6303635	-0.438155534	0.138493668	-3.163722512	0.001557652	0.029890118
C3166978	30.28639073	1.976663337	0.367104565	5.384469517	7.27E-08	8.46E-06
C3167292	208.8565566	0.473045091	0.146929238	3.219543615	0.001283948	0.026082949
C3167546	155.5153982	-1.013196409	0.260379635	-3.891227544	9.97E-05	0.003781359
C3167570	1055.229844	0.399995517	0.108008432	3.703373076	0.000212752	0.006686041
C3168216	148.200501	-0.793634406	0.189215069	-4.194350946	2.74E-05	0.001357033
C3168712	2458.471774	0.630683999	0.211671192	2.979545746	0.002886761	0.045920443
C3169318	502.6981871	-0.524093936	0.173272148	-3.024686557	0.002488909	0.04172282
C3169726	51.44331366	1.243487708	0.358598479	3.467632408	0.000525065	0.0133748
C3169838	327.244043	0.722027609	0.244096967	2.957954038	0.003096883	0.048140104
C3169900	65.98617621	-0.916885278	0.303003235	-3.025991715	0.002478191	0.04159661
C3169920	26.93421639	-1.215596334	0.412176633	-2.949212152	0.003185852	0.048881069
C3170622	268.5337824	-0.795641021	0.206304886	-3.856627132	0.000114962	0.004225205
C3170718	373.7381727	0.517027181	0.147087089	3.515109222	0.000439573	0.011723749
C3170940	65.17709963	1.055039819	0.329935066	3.19771957	0.001385189	0.027623298
C3171152	1050.61057	-0.73096374	0.164708915	-4.437912409	9.08E-06	0.000575086
C3171402	746.5274906	0.461777171	0.146458086	3.152964669	0.001616214	0.030586366
C3171418	939.6532092	0.376115553	0.098448557	3.820427263	0.000133221	0.004695849
