gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3044935	210.2401835	2.000594278	0.268650719	7.44682271	9.56E-14	4.25E-13
C3044941	27.52805622	3.736122078	0.459547269	8.130006045	4.29E-16	2.20E-15
C3045011	68.63803299	-5.517199641	0.557172581	-9.902137739	4.07E-23	3.05E-22
C3045059	1019.052385	0.709921741	0.262563606	2.70380862	0.006854976	0.011694205
C3045121	36.70784101	-1.040838614	0.457220292	-2.276448862	0.022819158	0.035950881
C3045123	34.8226427	1.552216352	0.404672073	3.835738752	0.000125187	0.000267425
C3045127	4.601641623	-4.306102142	1.223302292	-3.520063824	0.000431443	0.000864433
C3045213	7.490450567	2.033817621	0.781547977	2.602294013	0.009260243	0.015505899
C3045215	2.901012278	4.800085942	1.344506743	3.570146425	0.000356782	0.000722862
C3045299	15.44362009	-1.787546978	0.494770028	-3.612884529	0.00030281	0.000617429
C3045317	304.6936443	0.727790411	0.327923615	2.219390054	0.0264602	0.041211531
C3045337	4.706868913	3.090881231	0.972195601	3.179279177	0.001476418	0.002775852
C3045345	117.8389637	1.727644794	0.243069191	7.107625561	1.18E-12	4.89E-12
C3045349	170.1115646	-1.284699808	0.325747572	-3.94385076	8.02E-05	0.000174584
C3045401	61.12508349	-0.796341363	0.291244429	-2.734271577	0.006251846	0.010711288
C3045435	31.6967991	-2.856917849	0.456858854	-6.253392754	4.02E-10	1.38E-09
C3045491	10.73688366	-2.513047597	0.747501741	-3.361928756	0.000774001	0.001507695
C3045559	44.28632213	-1.019391504	0.284333644	-3.58519481	0.000336827	0.000684293
C3045563	621.5207094	0.908501598	0.273859332	3.31740237	0.000908587	0.001754945
C3045579	240.4601557	-3.507548527	0.577183992	-6.07700244	1.22E-09	4.05E-09
C3045583	78.23283292	-4.051907437	0.410595952	-9.868357012	5.71E-23	4.23E-22
C3045593	28.66559265	0.940346581	0.421220642	2.232432333	0.025586403	0.039958501
C3045651	1670.327956	0.686379788	0.148079008	4.635226815	3.57E-06	8.86E-06
C3045665	246.1308378	1.855531836	0.196346293	9.450302363	3.38E-21	2.29E-20
C3045671	354.2944196	1.85238543	0.208351095	8.890692086	6.07E-19	3.68E-18
C3045677	138.2300051	-2.440161644	0.284924402	-8.564242402	1.09E-17	6.14E-17
C3045685	937.0266021	3.70971113	0.241757428	15.34476588	3.84E-53	9.13E-52
C3045689	13.14800337	-3.452484154	0.715368483	-4.826161954	1.39E-06	3.58E-06
C3045717	6.97269815	-4.923794663	1.125812277	-4.373548561	1.22E-05	2.89E-05
C3045777	29.70283253	-3.949388627	0.585152795	-6.749328828	1.49E-11	5.67E-11
C3045813	4.898432272	3.119617059	1.0321922	3.022321868	0.002508437	0.004568692
C3045837	9.040484516	-4.567869488	1.105056937	-4.133605549	3.57E-05	8.08E-05
C3045849	1.507217861	-3.472563543	1.426857203	-2.433714836	0.014944764	0.024269971
C3045869	8.11291173	-3.337327838	0.843024426	-3.958755803	7.53E-05	0.000164642
C3045887	101.9207926	1.023958262	0.265273904	3.860003743	0.000113385	0.000243465
C3045915	74.63840012	-3.869756774	0.337972191	-11.44992659	2.35E-30	2.50E-29
C3045917	175.47081	-2.0823939	0.404706648	-5.145440304	2.67E-07	7.31E-07
C3045965	251.9998569	3.582468136	0.245280121	14.60561955	2.59E-48	5.26E-47
C3045973	1.440509187	-3.403136945	1.430063172	-2.379710919	0.017326224	0.027844049
C3045991	740.3418359	1.00096346	0.134911644	7.419400051	1.18E-13	5.18E-13
C3046033	104.1902581	1.287000179	0.320183533	4.019570172	5.83E-05	0.000128924
C3046061	54.71985776	-3.429835905	0.368229079	-9.314408061	1.23E-20	8.10E-20
C3046065	1.947057831	-3.837866728	1.356634796	-2.828960852	0.004669941	0.00816452
C3046101	62.56079225	-2.961971114	0.318394343	-9.302838369	1.37E-20	9.01E-20
C3046141	186.3420526	-1.265552466	0.185765669	-6.81262837	9.58E-12	3.71E-11
C3046201	86.54033654	3.864672597	0.329948377	11.71296139	1.09E-31	1.23E-30
C3046247	41.25182617	-2.282064768	0.546803275	-4.173465802	3.00E-05	6.84E-05
C3046259	1249.664688	-1.461308836	0.383326647	-3.812176502	0.000137748	0.000292511
C3046321	1125.5191	1.510659	0.224639714	6.724808234	1.76E-11	6.68E-11
C3046323	3.807555412	-4.80636069	1.255785412	-3.827374203	0.000129518	0.000275852
C3046357	4.094587233	3.130460706	1.067040209	2.933779514	0.00334862	0.005987332
C3046379	135.0809629	-0.555612096	0.194268573	-2.860020479	0.004236137	0.007458604
C3046431	3.658390648	2.182262887	0.969199362	2.251614037	0.024346673	0.038179137
C3046443	2.919291932	-2.836476587	1.297085623	-2.186807515	0.028756579	0.044547533
C3046445	2.18282876	5.136873413	1.433139371	3.584350216	0.000337918	0.000686355
C3046461	124.3859727	3.609640522	0.45732937	7.892868368	2.95E-15	1.45E-14
C3046495	30.75496959	1.885547942	0.317553285	5.937737166	2.89E-09	9.25E-09
C3046525	52.33052797	-1.812523479	0.347934441	-5.20938218	1.89E-07	5.25E-07
C3046543	106.8029031	1.0090613	0.357747109	2.820599456	0.004793401	0.008365643
C3046557	20.07255446	-3.641437213	0.648239454	-5.61742608	1.94E-08	5.80E-08
C3046579	38.81226314	-1.166032479	0.377043737	-3.092565566	0.001984344	0.003664539
C3046581	10.9743044	2.928685534	0.543847567	5.385122068	7.24E-08	2.07E-07
C3046703	55.80704652	3.671389094	0.32507481	11.29398214	1.41E-29	1.45E-28
C3046707	51.58053345	-1.80563708	0.291308434	-6.198368708	5.71E-10	1.93E-09
C3046711	23.6394701	-4.369545251	0.676822178	-6.455972324	1.08E-10	3.84E-10
C3046719	115.2528991	-4.603341534	0.404823258	-11.3712378	5.82E-30	6.09E-29
C3046723	16.08846516	-1.41739904	0.595473541	-2.380288865	0.017299071	0.027810411
C3046729	78.5528906	8.282178076	0.963129801	8.599233527	8.03E-18	4.58E-17
C3046739	1033.654791	2.985272842	0.164240394	18.17624018	7.96E-74	3.46E-72
C3046785	13.53151799	1.906254801	0.635305795	3.00053111	0.002695092	0.00488923
C3046861	9.008967719	2.59022205	0.790554537	3.276462189	0.001051164	0.002014233
C3046871	82.71066569	-0.426142666	0.196921024	-2.16402829	0.030462178	0.046937586
C3046883	60.59731009	-3.335499752	0.3928083	-8.491418712	2.04E-17	1.13E-16
C3046969	5.140449152	-2.295259277	1.00536233	-2.283016987	0.022429368	0.035364654
C3047011	55.28411375	1.865337245	0.300014445	6.217491445	5.05E-10	1.72E-09
C3047027	10.04703079	-6.211885465	1.133827757	-5.478685301	4.28E-08	1.25E-07
C3047033	39.93531556	-3.294721661	0.417004614	-7.900923751	2.77E-15	1.36E-14
C3047039	4.724357837	-4.345002423	1.168713932	-3.717763864	0.000200994	0.000419441
C3047045	18.09875444	-4.990652931	0.886388237	-5.630323964	1.80E-08	5.39E-08
C3047073	42.18664169	-0.641421192	0.273139598	-2.348327366	0.018857939	0.030121489
C3047099	165.5379888	2.418857982	0.292001989	8.2837038	1.19E-16	6.31E-16
C3047137	2782.961867	4.891998216	0.339839635	14.39501962	5.56E-47	1.09E-45
C3047167	73.5995973	-2.166731142	0.345543342	-6.270504669	3.60E-10	1.24E-09
C3047259	7.955905496	6.249363121	1.390920442	4.492969497	7.02E-06	1.70E-05
C3047279	8.115479497	-5.90458939	1.149147472	-5.138234678	2.77E-07	7.58E-07
C3047305	3.186498731	3.390245128	1.496196179	2.265909495	0.023456925	0.03688092
C3047313	91.43479446	1.209037438	0.314113657	3.849044485	0.000118579	0.000254099
C3047329	34.28686796	-4.681321665	0.595044967	-7.867172948	3.63E-15	1.76E-14
C3047333	403.7970395	1.391312918	0.292838825	4.751121774	2.02E-06	5.14E-06
C3047337	34.66966235	-2.405155362	0.472110922	-5.094470919	3.50E-07	9.49E-07
C3047411	1.249085562	4.33654361	1.89923998	2.28330472	0.022412425	0.035344343
C3047419	1.441767205	-3.418921538	1.541742768	-2.21756937	0.026584208	0.041393856
C3047467	17.47602058	3.78060376	0.571775709	6.612039826	3.79E-11	1.41E-10
C3047471	7.277451156	-1.446642277	0.667897287	-2.165965196	0.030313847	0.046737223
C3047523	383.8822123	4.730116594	0.456768549	10.35560921	3.95E-25	3.31E-24
C3047539	1462.469497	2.493620007	0.217435963	11.4682961	1.90E-30	2.03E-29
C3047563	17.01084573	-3.262046607	0.635169341	-5.13571169	2.81E-07	7.68E-07
C3047631	159.9973774	-1.540590558	0.168724169	-9.130823187	6.80E-20	4.32E-19
C3047637	2.618709119	-4.275163669	1.313544182	-3.254678242	0.001135209	0.002164378
C3047683	923.1749426	2.569115546	0.184659513	13.91271697	5.30E-44	9.46E-43
C3047713	7.809845323	-1.689687701	0.634359925	-2.663610411	0.007730704	0.013087008
C3047727	100.9973385	-1.073043009	0.47291717	-2.268987208	0.023269104	0.036611367
C3047769	7.869841012	1.690538433	0.577819001	2.925723159	0.003436566	0.006132927
C3047797	37.04094677	-2.129667894	0.391573037	-5.438750098	5.37E-08	1.55E-07
C3047885	61.2684085	-0.933225652	0.281533984	-3.314788633	0.000917124	0.00177048
C3047933	39.97681871	4.950943086	0.531910269	9.307853934	1.30E-20	8.60E-20
C3047945	55.058948	-1.813758211	0.274139818	-6.616179367	3.69E-11	1.37E-10
C3047959	10.54669609	1.952156176	0.491383997	3.972771168	7.10E-05	0.000155664
C3048053	2.238871557	-4.051273304	1.451279816	-2.791517708	0.005246149	0.009097191
C3048073	1457.761546	1.6757375	0.286517671	5.848635778	4.96E-09	1.55E-08
C3048117	621.9947898	9.040830865	0.433657189	20.84787499	1.59E-96	1.14E-94
C3048139	18.30070653	-2.751754491	0.543128419	-5.066489611	4.05E-07	1.09E-06
C3048169	51.22037942	-3.33729002	0.366154369	-9.114434524	7.91E-20	5.01E-19
C3048251	204.2997106	0.976973264	0.241774685	4.040841843	5.33E-05	0.000118325
C3048279	2.583079683	3.182866874	1.250086426	2.546117459	0.010892853	0.018045419
C3048281	1.45034813	-3.426143465	1.534505798	-2.232734127	0.025566483	0.039930879
C3048297	10.8432916	2.606610353	0.575341088	4.530547888	5.88E-06	1.43E-05
C3048303	30.48667406	-1.183691721	0.363733202	-3.254285601	0.001136779	0.002167141
C3048371	202.130053	-0.579195821	0.188623591	-3.070643583	0.00213598	0.003925153
C3048377	18.00876056	-4.960416452	0.892707885	-5.556595316	2.75E-08	8.13E-08
C3048381	33.26778963	-1.046574477	0.342877442	-3.052328172	0.002270737	0.004157786
C3048409	238.2619565	-2.686855726	0.278524724	-9.646740451	5.07E-22	3.57E-21
C3048443	33.4143328	-2.850246073	0.381395172	-7.47320963	7.83E-14	3.50E-13
C3048463	71.80736841	0.543529697	0.228380204	2.379933489	0.017315763	0.027832241
C3048511	14.6309295	-1.098361067	0.504826033	-2.175721923	0.02957606	0.045682442
C3048525	94.58432248	-1.662434437	0.256452067	-6.482437273	9.03E-11	3.24E-10
C3048581	243.3980385	3.167150215	0.305660098	10.36167374	3.70E-25	3.12E-24
C3048629	17.06814167	-3.228432664	0.602989192	-5.354047317	8.60E-08	2.45E-07
C3048667	13.38611744	-2.251207136	0.619519511	-3.633795381	0.000279282	0.00057246
C3048711	672.4240357	-1.115676648	0.474695019	-2.350301992	0.018758185	0.029970186
C3048747	646.5429411	0.816429895	0.289415474	2.820961449	0.004787996	0.008357025
C3048769	5.291686078	-2.243351907	0.919291891	-2.440304249	0.014674897	0.023877255
C3048775	2.012710404	-3.887704084	1.409349104	-2.758510346	0.005806547	0.009998176
C3048839	187.546805	-5.240560334	0.420352296	-12.46706723	1.13E-35	1.47E-34
C3048869	104.6061311	-5.654897139	0.626919699	-9.020129924	1.88E-19	1.16E-18
C3048899	19.22470655	-2.102970224	0.778144438	-2.702544826	0.006881091	0.011733158
C3048947	85.24933568	-4.541298244	0.559798739	-8.112376696	4.96E-16	2.54E-15
C3048967	43.80851991	-3.353092735	0.645662506	-5.193259179	2.07E-07	5.71E-07
C3048993	966.7883558	3.843649761	0.147274933	26.09846548	3.79E-150	7.54E-148
C3049031	276.2968291	-0.960060321	0.355873831	-2.697754758	0.006980885	0.011886317
C3049065	6.000416489	4.087154424	1.023205176	3.994462224	6.48E-05	0.000142673
C3049099	132.754359	0.921858797	0.244340268	3.772848441	0.000161394	0.000340499
C3049139	52.12619919	-2.045804355	0.410325894	-4.985803687	6.17E-07	1.64E-06
C3049145	5.321580382	3.5357635	0.870582368	4.061377338	4.88E-05	0.000108774
C3049147	39.50919339	7.866064041	1.034497545	7.603753223	2.88E-14	1.32E-13
C3049181	68.63275943	5.111350304	0.406442758	12.57581838	2.87E-36	3.83E-35
C3049199	55.11545835	-1.960839928	0.520639042	-3.76621761	0.000165739	0.000349138
C3049201	321.7049251	4.557046904	0.289416955	15.74561137	7.36E-56	1.91E-54
C3049225	329.004711	0.998492606	0.270780719	3.687458288	0.000226505	0.000469937
C3049283	1.736936625	4.016804102	1.42184815	2.825058429	0.004727199	0.008256552
C3049303	2.122604601	-3.970625791	1.425889235	-2.784666363	0.005358283	0.009278142
C3049351	950.7942019	1.256197181	0.501514654	2.504806534	0.012251839	0.020185382
C3049367	53.24870797	-4.808986402	0.504439968	-9.533317551	1.52E-21	1.05E-20
C3049393	2.420380563	3.761702978	1.395295247	2.695990678	0.007017963	0.0119449
C3049397	3.097972192	-2.858548053	1.291140432	-2.213971448	0.026830743	0.041748646
C3049439	454.6914376	2.59568937	0.188303294	13.78462008	3.15E-43	5.50E-42
C3049461	42.83824265	-1.201407798	0.371823382	-3.23112493	0.00123304	0.002341415
C3049475	12.69392078	-3.440529129	0.792000193	-4.344101376	1.40E-05	3.28E-05
C3049501	185.9244369	-4.900264644	0.371038075	-13.20690511	8.00E-40	1.24E-38
C3049551	4.492728072	3.706977168	1.19123975	3.111864903	0.001859096	0.003448556
C3049567	572.5137749	2.039370449	0.18090604	11.27309208	1.78E-29	1.82E-28
C3049593	57.44981384	-0.884686141	0.248354099	-3.562196655	0.000367765	0.000743598
C3049657	149.4264048	-0.764831058	0.252844637	-3.024905205	0.002487111	0.004531235
C3049697	29.84460161	-1.104332489	0.337677119	-3.270379977	0.001074031	0.002055628
C3049765	120.1931869	0.974230947	0.266608301	3.654165843	0.000258019	0.00053119
C3049771	792.8123299	-1.086985584	0.319126322	-3.40612951	0.000658909	0.001292801
C3049781	37.51979198	-0.747380003	0.339623583	-2.200612797	0.027763447	0.043136117
C3049797	28.90231467	3.431834034	0.462480283	7.420498042	1.17E-13	5.14E-13
C3049815	8.389681665	1.770101222	0.599531258	2.952475283	0.003152373	0.005657375
C3049821	82.66684765	1.297710738	0.370782363	3.499925745	0.000465388	0.000929216
C3049827	48.68373886	-2.005987357	0.326975509	-6.134977399	8.52E-10	2.85E-09
C3049829	3.454252425	4.313336127	1.322651728	3.261127653	0.001109701	0.002119134
C3049947	7.794996623	1.563938846	0.667115793	2.344328918	0.019061353	0.030419225
C3049969	8.998716844	1.390909425	0.60789655	2.288069286	0.022133487	0.034950697
C3049971	3.688300375	-4.762178747	1.222712936	-3.894764345	9.83E-05	0.000212079
C3050053	10.0502455	3.302232348	0.677271647	4.87578708	1.08E-06	2.83E-06
C3050065	111.566846	1.826646013	0.282189678	6.473114208	9.60E-11	3.44E-10
C3050087	127.1004157	4.935342653	0.297505428	16.58908437	8.36E-62	2.67E-60
C3050123	36.23599359	-3.820433872	0.495583313	-7.708963908	1.27E-14	5.95E-14
C3050135	91.71647823	3.615995022	0.339724153	10.64391505	1.86E-26	1.66E-25
C3050149	13.48248618	2.396210819	0.628180382	3.814526667	0.000136444	0.000289879
C3050171	10.24379076	-4.132281134	0.91677699	-4.50740058	6.56E-06	1.59E-05
C3050175	1506.897212	4.130168522	0.248785317	16.6013355	6.82E-62	2.19E-60
C3050183	7.449508357	-5.782116416	1.183153705	-4.887037407	1.02E-06	2.68E-06
C3050233	79.31610707	-4.283631147	0.369462687	-11.59421858	4.41E-31	4.81E-30
C3050235	64.41073746	1.8208876	0.243411054	7.480710401	7.39E-14	3.31E-13
C3050247	609.9339064	-0.918285541	0.178845374	-5.134522194	2.83E-07	7.73E-07
C3050335	4.451481824	6.168063516	1.493638813	4.129554926	3.63E-05	8.22E-05
C3050401	14.73055644	-4.251854056	0.830834367	-5.117571231	3.09E-07	8.43E-07
C3050423	1.866184611	-3.768148689	1.574139798	-2.393782747	0.016675623	0.026870957
C3050439	115.4363228	1.660541981	0.341789422	4.858377336	1.18E-06	3.07E-06
C3050481	145.3473476	1.41473359	0.277219212	5.103302829	3.34E-07	9.08E-07
C3050527	75.52428577	2.299018856	0.459011441	5.008630836	5.48E-07	1.47E-06
C3050549	78.53938582	-1.782415278	0.354744642	-5.024502324	5.05E-07	1.35E-06
C3050563	31.89404887	2.634925091	0.577796747	4.560297549	5.11E-06	1.25E-05
C3050581	370.3591508	4.670979992	0.393464591	11.87141129	1.67E-32	1.93E-31
C3050637	28.37686781	1.763085869	0.348762271	5.055265477	4.30E-07	1.16E-06
C3050645	3.157977221	-4.532824521	1.287855798	-3.51966775	0.000432088	0.000865628
C3050721	4872.538181	14.81901319	1.04488057	14.18249474	1.18E-45	2.22E-44
C3050767	105.3423311	0.855561059	0.282399138	3.029616401	0.002448645	0.004463429
C3050777	2.450005653	3.112281031	1.185771282	2.62468916	0.00867281	0.014582457
C3050785	93.76651032	-2.120653272	0.374160204	-5.667768104	1.45E-08	4.37E-08
C3050933	129.8655521	-2.309431578	0.298305063	-7.741845073	9.80E-15	4.64E-14
C3050997	44.36636101	1.547653829	0.458065624	3.378672726	0.000728367	0.001422367
C3051015	832.9150959	3.663448996	0.146826459	24.95087755	2.09E-137	3.25E-135
C3051017	60.53691996	-3.68625694	0.380467018	-9.68876871	3.37E-22	2.40E-21
C3051021	143.3605958	-1.198179052	0.250903858	-4.775450889	1.79E-06	4.58E-06
C3051125	107.6752271	-3.168434938	0.293538394	-10.79393701	3.68E-27	3.40E-26
C3051131	93.66986102	1.295319068	0.230129149	5.628661451	1.82E-08	5.44E-08
C3051133	16.7660822	-4.443984965	0.826628836	-5.376034289	7.61E-08	2.18E-07
C3051151	38.5214688	-1.734315435	0.356614396	-4.863279376	1.15E-06	3.00E-06
C3051159	6.825571969	-2.651007645	0.82257408	-3.222819329	0.001269356	0.00240501
C3051161	2871.618374	6.381265242	0.242334284	26.33249059	8.15E-153	1.73E-150
C3051249	169.9428501	-1.808519786	0.22543845	-8.022233055	1.04E-15	5.21E-15
C3051309	2.269710268	-4.070004669	1.350302403	-3.014143099	0.002577062	0.004686044
C3051315	16.35079224	-1.969840502	0.688489021	-2.861106631	0.00422165	0.00743383
C3051407	6.151049899	3.067286524	0.816733716	3.755552713	0.000172959	0.000363697
C3051471	20.71716278	1.185389243	0.413087339	2.869585029	0.004110108	0.007246695
C3051477	14.70140264	-1.275676972	0.56606712	-2.253578996	0.024222666	0.037998006
C3051543	111.6732995	0.607922228	0.219292057	2.77220359	0.00556782	0.009610254
C3051553	11.94122229	-3.076382097	0.673868605	-4.565255117	4.99E-06	1.22E-05
C3051555	5617.304059	2.058560086	0.168536122	12.21435537	2.61E-34	3.23E-33
C3051569	12.36119883	1.30151683	0.547598921	2.376770261	0.017464962	0.02804936
C3051579	52.5726503	-3.155622951	0.515789442	-6.118044877	9.47E-10	3.16E-09
C3051593	41.68899982	4.945727678	0.656147252	7.537527073	4.79E-14	2.17E-13
C3051657	1471.357645	-0.715665878	0.289744184	-2.469992208	0.0135116	0.022123388
C3051667	30.92130098	4.309011835	0.671457187	6.417403696	1.39E-10	4.92E-10
C3051673	51.40568042	-5.09521869	0.563856888	-9.036368616	1.62E-19	1.01E-18
C3051685	64.96295151	0.942135295	0.2115328	4.453849679	8.43E-06	2.02E-05
C3051753	392.5372963	0.931093022	0.302395802	3.079054058	0.00207659	0.003823834
C3051771	53.7653631	-1.40919871	0.328077865	-4.295317847	1.74E-05	4.07E-05
C3051779	5148.014623	4.2940937	0.26946336	15.9357239	3.58E-57	9.77E-56
C3051781	1698.387944	4.951653485	0.490112137	10.10310318	5.35E-24	4.21E-23
C3051791	1.622352707	4.713593974	1.735159252	2.716519518	0.006597231	0.011276023
C3051879	49.78044859	0.837414381	0.242951262	3.44684104	0.000567182	0.001119834
C3051899	22.36821069	0.926014667	0.417953672	2.21559165	0.026719481	0.04158276
C3051907	29.03030329	-2.827878852	0.524330528	-5.393313384	6.92E-08	1.98E-07
C3051935	166.8467797	-1.541083098	0.211222343	-7.296023112	2.96E-13	1.27E-12
C3051951	461.0609701	1.818727051	0.331711535	5.482857415	4.19E-08	1.22E-07
C3051991	24.41927936	-2.166966601	0.445155703	-4.867884622	1.13E-06	2.94E-06
C3052197	36.80766654	-1.011449275	0.324158661	-3.120229065	0.001807105	0.003359783
C3052207	142.629237	-2.01214598	0.286117906	-7.032576203	2.03E-12	8.26E-12
C3052213	78.95709119	2.500208345	0.267511548	9.346169782	9.09E-21	6.03E-20
C3052219	114.6414947	-0.724935033	0.191778493	-3.780064292	0.000156788	0.000330976
C3052249	4.926290087	-2.169118527	0.889468764	-2.438667454	0.014741527	0.02396604
C3052289	209.8355291	0.735514888	0.235881622	3.118152576	0.001819886	0.003381436
C3052387	33.85034494	-2.270962152	0.469633242	-4.835607766	1.33E-06	3.43E-06
C3052447	67.10887336	1.050996222	0.257516927	4.081270444	4.48E-05	0.000100256
C3052527	571.8762591	-2.288061597	0.330587181	-6.921204842	4.48E-12	1.77E-11
C3052601	60.37415672	-2.980285188	0.321376862	-9.27349022	1.80E-20	1.18E-19
C3052653	2.096782731	-3.941023693	1.724871402	-2.284821749	0.022323282	0.035222404
C3052709	219.0212856	1.860519667	0.169547335	10.97345276	5.13E-28	4.94E-27
C3052765	3.13991032	-2.908304952	1.246010005	-2.334094381	0.01959078	0.031175076
C3052877	5.099228432	2.127965816	0.970635209	2.192343527	0.028354711	0.043959268
C3052891	56.41046948	4.327993088	0.633327141	6.833740109	8.27E-12	3.22E-11
C3052905	45.70002726	-0.692971831	0.295515486	-2.344959445	0.019029149	0.030378678
C3052929	67.55612882	2.348004814	0.412923251	5.686298383	1.30E-08	3.94E-08
C3052939	10.62847979	2.226030666	0.644554773	3.453594264	0.000553169	0.001093737
C3052957	343.3787883	-0.787808719	0.157959976	-4.98739452	6.12E-07	1.63E-06
C3053005	3.175294664	-3.73350783	1.333513892	-2.799751733	0.005114192	0.008889924
C3053019	9.823998068	-1.246708208	0.573959715	-2.172117963	0.029846766	0.046080665
C3053021	16.90847531	1.624164215	0.593984846	2.734352949	0.006250301	0.010709667
C3053055	3.164661858	5.666967574	1.549186072	3.658028998	0.000254162	0.000523611
C3053071	5.101618129	-3.040432156	1.037730713	-2.929885488	0.003390869	0.006055003
C3053165	38.72652046	-0.675261626	0.285962053	-2.361367943	0.018207655	0.029174019
C3053177	180.3170222	-1.077234399	0.296893075	-3.628358119	0.000285229	0.00058378
C3053197	62.66891273	-1.30165531	0.342248164	-3.803249947	0.00014281	0.000302648
C3053201	15.05655949	-2.843736699	0.658958294	-4.315503313	1.59E-05	3.72E-05
C3053215	121.7097407	-0.974565649	0.261227658	-3.73071388	0.000190938	0.000399388
C3053221	13.39447823	-2.037736591	0.55120539	-3.696873486	0.000218271	0.000453537
C3053241	13.86548478	-5.924423138	1.102037532	-5.375881462	7.62E-08	2.18E-07
C3053275	6.576880969	-2.652718482	0.830431907	-3.194384103	0.001401295	0.002642671
C3053283	42.30084662	-0.973805989	0.314405566	-3.097292456	0.001952971	0.003609958
C3053303	1.995195516	-3.032310926	1.328221878	-2.282985226	0.022431239	0.035364654
C3053345	98.57918677	-1.905579106	0.219704943	-8.673355624	4.20E-18	2.43E-17
C3053371	2935.984636	-0.889834626	0.156095081	-5.700593649	1.19E-08	3.63E-08
C3053389	2.668512635	-4.300463989	1.444664787	-2.976790206	0.002912833	0.005254913
C3053401	18.78833751	-3.393336675	0.595362553	-5.699613889	1.20E-08	3.65E-08
C3053427	161.2477558	2.527718632	0.227611866	11.10539039	1.18E-28	1.16E-27
C3053463	129.6713369	-1.110067538	0.2328042	-4.768245317	1.86E-06	4.74E-06
C3053471	395.1493551	-1.2518836	0.383540093	-3.264022779	0.001098423	0.002099167
C3053479	31.2735349	-2.750214297	0.409348504	-6.718515577	1.84E-11	6.96E-11
C3053515	2.781822047	-3.542462001	1.230042025	-2.879952009	0.003977357	0.007027883
C3053519	92.11078874	1.732643587	0.296849468	5.836775109	5.32E-09	1.66E-08
C3053593	132.1115784	2.234030697	0.257611057	8.672107163	4.24E-18	2.45E-17
C3053601	4.346057246	5.368867446	1.509176883	3.557480575	0.000374429	0.000756302
C3053605	373.9985739	1.583588984	0.176833798	8.955239313	3.39E-19	2.07E-18
C3053615	80.21400836	3.423336566	0.349455933	9.796189561	1.17E-22	8.56E-22
C3053623	5.778742822	-5.411715628	1.225424019	-4.416198428	1.00E-05	2.40E-05
C3053667	626.7184734	-1.409468077	0.2438267	-5.78061416	7.44E-09	2.30E-08
