gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3046729	187.6848007	8.690105334	0.623560549	13.93626545	3.81E-44	3.09E-43
C3046739	1170.228926	3.208712039	0.125488187	25.56983336	3.30E-144	9.98E-143
C3046785	8.193116411	1.834134706	0.576617115	3.180853737	0.001468417	0.00235521
C3046861	5.426662126	2.796060145	0.785799784	3.558234812	0.000373355	0.000631535
C3046883	52.278247	-3.014145027	0.342833284	-8.79186815	1.47E-18	5.65E-18
C3047011	49.17109318	2.688728902	0.258713614	10.39268425	2.68E-25	1.30E-24
C3047027	10.18277192	-6.074218975	1.096912961	-5.537557845	3.07E-08	7.04E-08
C3047033	30.05728359	-2.42559938	0.411270993	-5.897812935	3.68E-09	8.97E-09
C3047039	4.275607598	-4.032827134	1.172610495	-3.439187311	0.000583463	0.000970534
C3047045	17.53114219	-4.345761006	0.783420023	-5.547166118	2.90E-08	6.67E-08
C3047047	247.0576977	1.832301636	0.134997274	13.57287875	5.80E-42	4.51E-41
C3047073	36.31679598	-0.984829713	0.300160715	-3.281008014	0.001034368	0.00168409
C3047099	199.569561	2.775308469	0.154911684	17.91542385	8.94E-72	1.20E-70
C3047137	2646.731237	4.546380043	0.266249201	17.07565704	2.25E-65	2.74E-64
C3047167	75.86016537	-2.028332174	0.305182931	-6.646283149	3.01E-11	8.21E-11
C3047203	24.65363532	-1.113004691	0.402590579	-2.764606897	0.005699143	0.008561187
C3047259	8.915123165	4.026699573	0.777937781	5.17612034	2.27E-07	4.91E-07
C3047279	5.373839846	-5.146254773	1.259626472	-4.085540346	4.40E-05	8.04E-05
C3047305	3.906235129	4.050626682	1.088356324	3.721783566	0.000197821	0.000342646
C3047313	93.19739785	2.046727675	0.179158321	11.42412848	3.17E-30	1.80E-29
C3047329	30.75859313	-3.657967929	0.528011189	-6.927822753	4.27E-12	1.22E-11
C3047333	368.8350226	0.735247924	0.151204521	4.86260542	1.16E-06	2.40E-06
C3047337	42.4403295	-3.574533373	0.422784698	-8.454736858	2.80E-17	1.02E-16
C3047411	2.557282298	2.947485117	1.188940961	2.479084508	0.013172009	0.018996114
C3047455	33.73889761	-0.841028435	0.332696139	-2.527917628	0.011474127	0.016666125
C3047467	18.92319065	4.599812507	0.576230458	7.982591757	1.43E-15	4.82E-15
C3047493	23.51022544	1.4217727	0.411684457	3.453549618	0.000553261	0.000922759
C3047523	541.4376917	6.107902889	0.199174671	30.66606234	1.61E-206	8.96E-205
C3047539	2087.113752	1.78768897	0.145571173	12.28051493	1.15E-34	7.50E-34
C3047563	15.64813799	-2.722968849	0.596914738	-4.561738349	5.07E-06	1.00E-05
C3047631	156.7575389	-1.400637505	0.196992327	-7.110111969	1.16E-12	3.39E-12
C3047637	4.2258875	-4.797121091	1.234045496	-3.887312995	0.00010136	0.000179864
C3047683	719.3512624	2.472394754	0.174613666	14.15922823	1.64E-45	1.37E-44
C3047713	5.052585768	-2.371516856	0.908374063	-2.610727179	0.009034994	0.013273477
C3047727	64.91302129	-0.855603204	0.262672487	-3.257300426	0.001124773	0.001825978
C3047797	35.1608088	-2.764680919	0.396635237	-6.970336119	3.16E-12	9.06E-12
C3047799	29.75254659	1.344462909	0.367450061	3.658899675	0.0002533	0.000434536
C3047929	78.93574301	-1.099840538	0.256590997	-4.286356695	1.82E-05	3.42E-05
C3047933	50.89661889	7.057269511	0.686119808	10.28576851	8.17E-25	3.93E-24
C3047945	52.2750663	-1.996568454	0.289415096	-6.898632736	5.25E-12	1.49E-11
C3047959	6.708146602	2.558707383	0.6726738	3.803786295	0.000142501	0.00024937
C3048073	1511.378883	1.49506799	0.152316956	9.815505946	9.66E-23	4.35E-22
C3048117	684.2064432	12.85664228	1.030174796	12.48005904	9.59E-36	6.41E-35
C3048139	11.72906098	-3.73124428	0.805597571	-4.631647878	3.63E-06	7.24E-06
C3048169	132.7501267	-4.970120923	0.354982846	-14.00101717	1.54E-44	1.26E-43
C3048251	173.5704875	0.952573728	0.171690732	5.548195382	2.89E-08	6.64E-08
C3048279	4.572761066	5.611021561	1.409838409	3.979904025	6.89E-05	0.000124081
C3048297	8.733758296	3.580936886	0.684673465	5.230138264	1.69E-07	3.71E-07
C3048303	24.01636427	-1.108304953	0.470881897	-2.353679257	0.018588643	0.02629365
C3048371	159.6812085	-1.092359585	0.163048279	-6.699608195	2.09E-11	5.75E-11
C3048377	15.50717186	-5.201743441	1.079476729	-4.818763854	1.44E-06	2.97E-06
C3048381	24.4742769	-1.219702726	0.375255447	-3.250326504	0.001152726	0.001868651
C3048409	189.1029495	-2.4664316	0.194451389	-12.68405235	7.25E-37	4.99E-36
C3048443	32.60885811	-2.16486717	0.3534596	-6.124793811	9.08E-10	2.28E-09
C3048525	80.60472783	-1.398603154	0.215497638	-6.490108971	8.58E-11	2.28E-10
C3048581	184.1972787	3.414637421	0.184377164	18.51984996	1.43E-76	2.06E-75
C3048615	39.60421712	-1.447737989	0.291990722	-4.958164349	7.12E-07	1.50E-06
C3048629	13.41960315	-3.052521075	0.639051632	-4.776642325	1.78E-06	3.64E-06
C3048667	7.820720553	-1.907654389	0.721801015	-2.642908988	0.008219713	0.012132968
C3048711	359.5097532	-1.959117972	0.204628953	-9.574001827	1.03E-21	4.46E-21
C3048747	518.4144897	0.86468711	0.142898846	6.051043343	1.44E-09	3.58E-09
C3048831	23.61072776	-1.010691364	0.38986682	-2.592401587	0.009530845	0.013970209
C3048839	149.6302308	-4.446805303	0.372202248	-11.94728223	6.71E-33	4.16E-32
C3048869	237.0548188	-7.165301707	0.536084045	-13.36600439	9.55E-41	7.26E-40
C3048899	20.40067474	-1.910970343	0.462247571	-4.134084117	3.56E-05	6.55E-05
C3048947	74.28667173	-3.817521317	0.349760804	-10.91466303	9.81E-28	5.15E-27
C3048967	37.49970653	-7.221560086	1.080964282	-6.680664852	2.38E-11	6.53E-11
C3048993	941.6887574	4.45103928	0.135362325	32.88240856	3.92E-237	3.23E-235
C3049015	8.84396313	1.543474133	0.515830413	2.99221235	0.002769635	0.004317479
C3049027	90.3187184	0.814388165	0.178223546	4.569475715	4.89E-06	9.66E-06
C3049031	207.8065099	0.996424889	0.199260132	5.000623449	5.71E-07	1.21E-06
C3049045	2.621179189	4.040482485	1.407519348	2.870640812	0.004096407	0.006266079
C3049065	3.806720097	3.239910295	1.014962909	3.192146499	0.001412197	0.002268282
C3049097	4.442500912	3.111660173	1.030025276	3.020955161	0.002519787	0.003945922
C3049099	114.3097384	0.550202633	0.197440431	2.78667662	0.005325159	0.008030957
C3049139	50.47337328	-1.995076093	0.301545771	-6.616163393	3.69E-11	1.00E-10
C3049147	70.26981873	8.263305493	0.86147516	9.592041505	8.64E-22	3.76E-21
C3049181	45.86478072	4.497054208	0.418227986	10.75263817	5.76E-27	2.96E-26
C3049199	25.95227484	-3.006319309	0.487606002	-6.165468217	7.03E-10	1.78E-09
C3049201	650.8676995	4.966642702	0.153132272	32.43367746	9.20E-231	7.03E-229
C3049225	265.0911979	1.258649112	0.141512712	8.894247661	5.88E-19	2.30E-18
C3049315	3.034116067	4.254858602	1.26175802	3.372166876	0.000745792	0.001228884
C3049327	36.88901793	0.686826485	0.298907823	2.297786917	0.02157392	0.030259267
C3049363	4.206858874	-2.52422642	1.094279635	-2.306747141	0.021068921	0.02959292
C3049367	47.12801826	-3.557358313	0.407058517	-8.739181638	2.35E-18	8.92E-18
C3049393	3.029014639	2.781011866	1.039483882	2.675377572	0.007464513	0.011067776
C3049439	424.581934	3.550054997	0.16496458	21.52010451	1.01E-102	1.99E-101
C3049455	216.6443617	-0.880160321	0.159249166	-5.52693834	3.26E-08	7.47E-08
C3049461	43.95251432	-1.678081821	0.302748342	-5.542827455	2.98E-08	6.84E-08
C3049475	8.66826006	-3.248709886	0.823822307	-3.943459481	8.03E-05	0.000143763
C3049501	121.8739853	-3.221501846	0.332038525	-9.702192986	2.95E-22	1.31E-21
C3049551	1.707940159	4.149102199	1.456837138	2.848020614	0.004399207	0.006698793
C3049567	569.904237	2.108571918	0.159104828	13.25272116	4.35E-40	3.25E-39
C3049593	41.22635466	-2.618133964	0.339347964	-7.715189845	1.21E-14	3.89E-14
C3049633	1.902418872	4.314919876	1.4344765	3.008010153	0.002629644	0.004110682
C3049657	122.5345861	-1.243109183	0.204529077	-6.077909329	1.22E-09	3.04E-09
C3049697	29.38450657	-1.458837122	0.34451306	-4.23449004	2.29E-05	4.28E-05
C3049765	89.79799543	0.829551704	0.190989866	4.343433081	1.40E-05	2.67E-05
C3049771	647.799815	-0.495860389	0.139808127	-3.546720783	0.000390058	0.000658528
C3049781	28.11354737	-0.800373373	0.324819222	-2.464057907	0.013737392	0.019762336
C3049787	1.923357323	4.325245694	1.570975574	2.753222753	0.005901173	0.008844922
C3049797	46.27038056	3.934799578	0.367632172	10.70308825	9.84E-27	5.01E-26
C3049815	7.288761937	1.873821141	0.584694798	3.204785037	0.001351634	0.002175369
C3049821	71.761477	1.634701748	0.227854268	7.17433017	7.27E-13	2.15E-12
C3049827	38.71554801	-1.843678295	0.349198013	-5.279750242	1.29E-07	2.85E-07
C3049829	2.38948244	2.741988596	1.13859468	2.408221858	0.016030436	0.022846088
C3049845	3.112780768	2.579657716	1.101135805	2.342724397	0.019143518	0.027042129
C3049969	10.76716234	3.114768991	0.615019687	5.064502908	4.09E-07	8.73E-07
C3049971	1.83016855	-3.59541435	1.359620423	-2.644425083	0.008182982	0.012081932
C3050053	17.23752872	3.405332611	0.495170986	6.877084294	6.11E-12	1.73E-11
C3050065	98.25425914	2.266909776	0.22713187	9.98058871	1.85E-23	8.55E-23
C3050087	137.0813607	5.288425688	0.282620546	18.71210625	3.94E-78	5.82E-77
C3050123	36.7219762	-3.446469586	0.438481801	-7.860005991	3.84E-15	1.27E-14
C3050135	118.2455602	3.975179162	0.222201055	17.89001026	1.41E-71	1.89E-70
C3050149	18.69971091	2.768679603	0.432796956	6.397179019	1.58E-10	4.15E-10
C3050171	6.540193806	-3.267609806	0.963308891	-3.392068562	0.000693671	0.001146708
C3050175	1343.588313	4.179028818	0.153718224	27.18629392	9.43E-163	3.46E-161
C3050183	3.639932433	-3.789160429	1.27261966	-2.977449232	0.002906578	0.004519641
C3050233	87.00601079	-3.303700698	0.288384814	-11.45587609	2.20E-30	1.25E-29
C3050235	62.21986349	2.305397618	0.253189405	9.105426895	8.59E-20	3.48E-19
C3050247	501.8669109	-0.881142802	0.155281648	-5.674481276	1.39E-08	3.26E-08
C3050401	17.25668559	-3.252554946	0.626416959	-5.192316238	2.08E-07	4.52E-07
C3050439	90.94098119	1.112349366	0.196056359	5.673620448	1.40E-08	3.28E-08
C3050481	147.5864704	2.400290077	0.180894016	13.2690408	3.50E-40	2.63E-39
C3050527	68.00771448	1.873527304	0.26500237	7.069851116	1.55E-12	4.51E-12
C3050549	75.49326702	-2.482225442	0.298622829	-8.312242749	9.39E-17	3.33E-16
C3050563	24.10513972	2.852953572	0.3979306	7.169475217	7.53E-13	2.22E-12
C3050581	473.9992121	4.8433857	0.246913426	19.61572437	1.14E-85	1.84E-84
C3050637	24.04914946	2.871964215	0.380390089	7.550050059	4.35E-14	1.36E-13
C3050645	1.785044956	-3.553889332	1.370954822	-2.592273118	0.009534405	0.013972992
C3050721	4808.41711	15.66979345	1.027950777	15.24371964	1.81E-52	1.74E-51
C3050767	98.92476957	1.004836987	0.188946369	5.318106894	1.05E-07	2.32E-07
C3050777	1.663488672	4.888274012	1.548059542	3.157678293	0.00159031	0.002540779
C3050785	68.75195328	-1.323384429	0.294800375	-4.489086658	7.15E-06	1.39E-05
C3050791	58.98335822	-0.576226746	0.231428688	-2.4898674	0.012779076	0.018461105
C3050817	5.014821127	2.050975738	0.980280715	2.092233078	0.036417671	0.049610042
C3050933	124.057985	-3.126704157	0.297751891	-10.5010388	8.54E-26	4.22E-25
C3050953	2.203970263	3.772713525	1.47462424	2.558423647	0.010514791	0.01532564
C3050997	30.10010977	0.974157148	0.33601758	2.899125542	0.00374205	0.005749138
C3051015	795.1715623	4.062958521	0.122459165	33.17806817	2.23E-241	1.89E-239
C3051017	40.18249033	-3.589252614	0.456962296	-7.854592487	4.01E-15	1.32E-14
C3051021	137.3685663	-1.401095629	0.19794213	-7.078309356	1.46E-12	4.25E-12
C3051037	10.7483758	2.195281564	0.728111963	3.015032955	0.002569513	0.004020049
C3051059	22.8542078	-1.005523136	0.388383351	-2.588996501	0.009625607	0.014101486
C3051125	97.62923393	-4.056927921	0.320684741	-12.65082933	1.11E-36	7.58E-36
C3051131	76.82561061	0.698897631	0.258261681	2.706160781	0.006806608	0.010144163
C3051133	18.06351626	-3.31057979	0.606357223	-5.459784536	4.77E-08	1.08E-07
C3051147	1.975261353	-3.71513935	1.393366129	-2.666305197	0.007669004	0.011360962
C3051151	35.8732179	-1.435427346	0.313941049	-4.572283079	4.82E-06	9.54E-06
C3051159	6.118790759	-2.288523686	0.834034899	-2.743918376	0.006071063	0.009081753
C3051161	3075.655524	7.31952253	0.171320385	42.72417757	0	0
C3051249	114.3949422	-1.867092136	0.267644472	-6.976016071	3.04E-12	8.71E-12
C3051309	2.299781701	-3.078273781	1.380118227	-2.230442089	0.025718108	0.035735059
C3051317	54.15102002	1.268749741	0.241826795	5.246522587	1.55E-07	3.40E-07
C3051387	17.88074353	0.996138342	0.42162163	2.362635767	0.018145494	0.025692748
C3051407	19.68427387	4.138784679	0.493855282	8.380561739	5.27E-17	1.89E-16
C3051543	103.5349233	0.85908448	0.204010825	4.210974977	2.54E-05	4.73E-05
C3051553	10.78962005	-1.922567337	0.614594712	-3.128187241	0.001758881	0.002800521
C3051555	5185.2963	1.858778956	0.089994686	20.65431908	8.93E-95	1.62E-93
C3051579	37.96475581	-3.608422061	0.450780736	-8.004827573	1.20E-15	4.04E-15
C3051593	40.67341654	4.76858704	0.415087586	11.48814661	1.51E-30	8.68E-30
C3051621	5.961007618	1.585713335	0.646590618	2.452422432	0.014189797	0.020369596
C3051657	1698.025165	-1.040403904	0.113649515	-9.154494924	5.46E-20	2.23E-19
C3051667	24.48854001	4.838506461	0.526301717	9.193408087	3.81E-20	1.56E-19
C3051669	1.532905891	-3.348883929	1.50901372	-2.219253467	0.026469485	0.036724473
C3051673	47.33142226	-3.949409945	0.44622616	-8.850691204	8.70E-19	3.37E-18
C3051685	52.42513307	0.884828524	0.260325582	3.398930358	0.000676499	0.001119312
C3051749	2.731453615	4.845151067	1.351405039	3.585269351	0.00033673	0.000571826
C3051753	387.366845	1.213583949	0.144213103	8.415212798	3.92E-17	1.42E-16
C3051771	45.75615734	-2.099048038	0.325034999	-6.457913903	1.06E-10	2.81E-10
C3051779	4848.114848	4.986354795	0.127350556	39.15455835	0	0
C3051781	1532.11905	5.830291503	0.198391991	29.38773617	7.88E-190	3.76E-188
C3051785	60.43074004	-0.572620169	0.270276821	-2.118643275	0.034120626	0.04665094
C3051791	2.999281609	4.974851663	1.420916718	3.501156402	0.000463244	0.000777081
C3051803	4.846326663	5.685172089	1.227761026	4.630520086	3.65E-06	7.28E-06
C3051879	44.94931425	1.125617112	0.25888915	4.347872864	1.37E-05	2.62E-05
C3051907	23.49291974	-2.072436146	0.408072951	-5.078592302	3.80E-07	8.13E-07
C3051935	150.8864917	-1.248427874	0.186286309	-6.70166197	2.06E-11	5.68E-11
C3051951	416.3942321	1.630590087	0.123962959	13.15384939	1.62E-39	1.19E-38
C3051991	21.23145952	-2.148149938	0.452261547	-4.749795671	2.04E-06	4.14E-06
C3052085	13.91096639	1.428355775	0.439839077	3.247450826	0.001164438	0.001886728
C3052197	23.91444085	-2.10062551	0.415132823	-5.060128694	4.19E-07	8.92E-07
C3052207	131.3525098	-2.035958817	0.212944887	-9.560965952	1.17E-21	5.05E-21
C3052213	92.66763463	3.342745662	0.243891078	13.70589565	9.36E-43	7.38E-42
C3052219	87.69220476	-0.833527366	0.193324748	-4.3115399	1.62E-05	3.07E-05
C3052289	180.6081144	1.785314906	0.240845485	7.412698249	1.24E-13	3.78E-13
C3052375	93.30417154	-0.581724079	0.184288862	-3.156588367	0.001596265	0.002550051
C3052387	24.74047393	-3.319041706	0.500424711	-6.632449665	3.30E-11	8.99E-11
C3052447	52.44021957	0.6189919	0.248726002	2.488649739	0.012822923	0.018521265
C3052527	357.5644397	-2.28792656	0.14789283	-15.47016556	5.52E-54	5.48E-53
C3052601	50.06669572	-3.260505284	0.374602757	-8.703900933	3.21E-18	1.21E-17
C3052701	123.2684432	-0.772010053	0.258060191	-2.99158909	0.002775295	0.004325099
C3052709	226.5576732	2.437813886	0.150997545	16.1447253	1.24E-58	1.34E-57
C3052715	4.011542662	-3.140175078	1.182178474	-2.656261425	0.007901234	0.011685432
C3052891	17.70544467	2.066186773	0.459222866	4.499311608	6.82E-06	1.33E-05
C3052905	46.29129375	-1.954469624	0.336258606	-5.81240031	6.16E-09	1.48E-08
C3052929	106.3082738	3.117606759	0.257226763	12.12007148	8.27E-34	5.24E-33
C3052939	8.026883294	2.722800484	0.682528971	3.989281921	6.63E-05	0.000119379
C3052957	272.2052076	-0.967560775	0.141650822	-6.830604722	8.46E-12	2.37E-11
C3052987	18.2212448	-1.273622235	0.438763579	-2.902752867	0.003698984	0.005688689
C3053005	2.393168991	-3.129424672	1.274388124	-2.455629186	0.014063819	0.02020255
C3053019	7.430918628	-2.037519453	0.735274296	-2.771101157	0.005586707	0.008402795
C3053021	15.12079386	2.274607286	0.435935816	5.217757304	1.81E-07	3.95E-07
C3053165	34.73742843	-0.826724802	0.317334161	-2.605218419	0.009181571	0.01348646
C3053177	134.6501972	-1.65949162	0.232852628	-7.126789298	1.03E-12	3.02E-12
C3053181	2.154453018	-2.966521948	1.307951443	-2.268067339	0.023325103	0.032587709
C3053197	57.25842792	-2.05986894	0.280546752	-7.342337503	2.10E-13	6.35E-13
C3053201	8.576490766	-2.32710037	0.754465334	-3.084436439	0.002039382	0.003222426
C3053215	119.0585216	-1.48115598	0.202236071	-7.323896125	2.41E-13	7.27E-13
C3053221	8.765118239	-1.713016156	0.619295361	-2.766072966	0.005673584	0.008526601
C3053241	13.96416787	-4.440723303	0.904910907	-4.907359684	9.23E-07	1.93E-06
C3053275	6.942558142	-1.67353933	0.709782146	-2.357821115	0.018382549	0.026017449
C3053283	29.31958633	-1.738988983	0.360644115	-4.82189758	1.42E-06	2.93E-06
C3053305	24.00362807	1.491409477	0.366705567	4.067048911	4.76E-05	8.67E-05
C3053307	5468.477456	-0.554511454	0.135955558	-4.078622899	4.53E-05	8.27E-05
C3053339	10.85904427	1.31610935	0.538662562	2.443290925	0.014554	0.020865696
C3053345	100.081717	-1.750846735	0.222329559	-7.875006572	3.41E-15	1.13E-14
C3053371	2723.078978	-1.134447731	0.123049586	-9.219435557	2.99E-20	1.23E-19
C3053401	15.17960209	-3.492909744	0.706560987	-4.943536096	7.67E-07	1.61E-06
