gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C3052083	120.875287	-0.548599215	0.185284388	-2.960849651	0.003067917	0.023775487
C3052213	181.4111835	-0.540047237	0.194432901	-2.777550684	0.00547703	0.03704557
C3052527	1105.577141	0.724983592	0.157537771	4.601966795	4.19E-06	0.000122145
C3052601	161.7945075	-0.667517816	0.176612817	-3.779554775	0.000157109	0.002383921
C3052701	451.4189922	0.521085979	0.192701156	2.704114441	0.00684867	0.043633629
C3052929	101.0941114	-0.993174796	0.268534536	-3.698499306	0.000216878	0.003082813
C3053593	247.9393365	0.36708384	0.122199287	3.003976933	0.002664755	0.021539451
C3053953	142.8706102	0.658187921	0.198037509	3.323551802	0.000888789	0.009349326
C3054655	159.5372848	1.589195516	0.246777959	6.439778994	1.20E-10	1.58E-08
C3055025	20.48634547	1.040180455	0.362110745	2.872547885	0.004071764	0.029426966
C3055065	2396.226357	-0.973139788	0.238212638	-4.085172792	4.40E-05	0.000865547
C3055549	188.0411446	0.490642737	0.152223974	3.223163364	0.001267832	0.012237443
C3056803	29.30134348	1.574076518	0.396080404	3.974133797	7.06E-05	0.001271538
C3057047	228.5198521	1.547470979	0.354000299	4.371383252	1.23E-05	0.000295039
C3057423	251.208181	0.83103223	0.177451795	4.683143548	2.83E-06	8.63E-05
C3057671	454.5945164	-0.788427618	0.247545872	-3.184975827	0.001447661	0.013517744
C3057949	2614.724577	0.527330713	0.132674596	3.974617063	7.05E-05	0.001271538
C3058005	18.16478717	1.896380553	0.534381733	3.548737608	0.000387083	0.004844536
C3058351	239.1914102	-0.435187316	0.161021616	-2.702663942	0.006878625	0.043747129
C3058375	434.7344301	-1.060736444	0.320218268	-3.312541942	0.000924523	0.009607331
C3058407	41.18061603	1.587953809	0.33482609	4.742622686	2.11E-06	6.78E-05
C3058653	32.76597702	1.091183035	0.388500705	2.808702844	0.004974154	0.034355722
C3058757	574.0010321	-1.377308312	0.190341695	-7.235977963	4.62E-13	1.27E-10
C3058827	181.3837373	-0.620598434	0.147197262	-4.216100389	2.49E-05	0.000538632
C3058885	435.6595209	-0.478459132	0.161767891	-2.957689125	0.003099545	0.023925979
C3059075	78.29218715	0.905887871	0.228833208	3.958725569	7.54E-05	0.001340579
C3059311	148.2300575	-0.691392323	0.202299537	-3.417666366	0.000631605	0.007142393
C3059553	11.17920388	1.699638704	0.511836937	3.320664417	0.000898034	0.009410496
C3059593	230.6227654	0.421502908	0.154810879	2.722695657	0.006475168	0.041876415
C3059945	161.4844708	-1.079010167	0.208199171	-5.182586288	2.19E-07	9.97E-06
C3060685	62.67192068	-0.733651309	0.250179686	-2.93249752	0.003362476	0.025459485
C3061377	1222.865444	0.295321902	0.104774068	2.818654535	0.004822539	0.033613195
C3061419	2074.316919	-0.616854523	0.167785401	-3.676449324	0.000236503	0.003306941
C3061469	51.651343	0.760320253	0.232542101	3.269602586	0.001076987	0.010773169
C3061493	254.3823251	-0.397766642	0.145196732	-2.739501347	0.006153246	0.040307583
C3061599	13.1541473	1.894629683	0.660592263	2.868077315	0.004129746	0.029798909
C3061703	5090.860736	0.382688508	0.12617104	3.033093073	0.002420609	0.020050421
C3061807	10.85947406	3.136471534	0.709444731	4.421023084	9.82E-06	0.000244196
C3061853	707.8256005	0.447619344	0.149547145	2.993165427	0.002761	0.022057451
C3061979	24629.71188	0.858572379	0.210529702	4.078153208	4.54E-05	0.0008848
C3062429	131.5808011	1.52494929	0.30517503	4.996966129	5.82E-07	2.36E-05
C3062637	31.92670298	1.623989014	0.455039794	3.568894487	0.000358491	0.004540552
C3062779	892.3522379	1.034987692	0.190924599	5.420923742	5.93E-08	3.40E-06
C3063139	918.227481	-0.512973753	0.13718743	-3.739218339	0.000184593	0.002702313
C3063181	296.2268633	2.502905765	0.25669362	9.750556977	1.83E-22	2.80E-19
C3063213	38.62730233	1.086240049	0.278985425	3.893536913	9.88E-05	0.001673019
C3063297	136.5290907	0.865424628	0.194433225	4.451012057	8.55E-06	0.0002163
C3063337	80.56214628	-0.654801835	0.239207871	-2.737375788	0.00619315	0.040433814
C3063389	13.70120839	-1.401788203	0.505535495	-2.772877904	0.005556296	0.037452441
C3063865	75.90957739	-0.771746153	0.252824281	-3.052500133	0.002269436	0.01902803
C3064989	75.73887985	-1.14111842	0.205539088	-5.551831677	2.83E-08	1.77E-06
C3065137	113.184194	-0.614639552	0.224668739	-2.735759116	0.006223657	0.040562778
C3065299	53.40327737	-1.651804615	0.281298665	-5.872067035	4.30E-09	3.36E-07
C3065333	83.5737514	0.507794361	0.188560274	2.693008189	0.007081053	0.044760739
C3065371	1253.659155	2.129537134	0.55742324	3.820323555	0.000133277	0.00210133
C3065491	136.6746154	-0.588669344	0.168040974	-3.50312981	0.000459825	0.005547426
C3065539	42.25676855	2.098382289	0.342355909	6.129242221	8.83E-10	8.59E-08
C3065703	95.66898463	-0.530792195	0.183548643	-2.891833936	0.003830003	0.028019283
C3065937	173.8114133	0.840026151	0.195433303	4.298275356	1.72E-05	0.000396164
C3066418	28.10988075	1.635145735	0.360115449	4.540615342	5.61E-06	0.000152355
C3066446	450.5564466	0.638131235	0.130187975	4.901614275	9.51E-07	3.60E-05
C3066592	8.848172093	2.076598541	0.689138172	3.013326828	0.002584005	0.021110657
C3067424	419.9336241	0.579514321	0.140779544	4.116466802	3.85E-05	0.000770861
C3067542	54.6398114	0.929294815	0.326095363	2.849763963	0.004375168	0.031192404
C3067718	64.83901573	0.84408659	0.244131861	3.457502791	0.000545207	0.006343171
C3068402	17.33504465	-1.64475882	0.471613966	-3.487510844	0.000487539	0.005815282
C3068560	871.8062475	0.481647484	0.147572263	3.263807661	0.001099258	0.010910649
C3068578	10.08808481	-2.324417647	0.63105959	-3.683356827	0.000230183	0.00322844
C3068672	132.6267262	0.786721873	0.230449081	3.413864217	0.000640485	0.007219007
C3068704	207.3300431	-0.960817811	0.277129657	-3.467033521	0.000526236	0.006164289
C3068934	316.3487341	0.345858588	0.125670821	2.752099386	0.005921455	0.039219988
C3069018	30.70027855	2.240251837	0.398494676	5.621786117	1.89E-08	1.26E-06
C3069104	15.08498945	1.585287608	0.598620272	2.648235755	0.008091308	0.04921372
C3069146	34.77362114	1.225681013	0.351720054	3.484819817	0.000492469	0.005858795
C3069300	16.03149545	1.258035371	0.419595367	2.998210823	0.002715697	0.021809849
C3069350	1333.564395	-0.401157827	0.118008333	-3.399402525	0.000675332	0.00753133
C3069428	37.26996154	1.026434994	0.319549274	3.212133702	0.00131753	0.012602904
C3069488	50.80413772	0.670523529	0.243017483	2.759157579	0.005795058	0.038606516
C3069594	79.23052038	-0.74587957	0.235453258	-3.167845611	0.001535731	0.014109588
C3069784	501.9561072	0.358506696	0.115697177	3.098664161	0.001943952	0.016930283
C3070034	92.60734446	1.657019398	0.244976147	6.764003028	1.34E-11	2.19E-09
C3070614	259.7610234	-1.118834914	0.212054177	-5.276174848	1.32E-07	6.51E-06
C3070730	618.254236	-0.661269616	0.171238795	-3.861681085	0.00011261	0.001847685
C3071206	1492.196613	2.09621632	0.256757476	8.164188051	3.24E-16	2.11E-13
C3071234	149.6519826	0.485323254	0.154121834	3.148958458	0.001638535	0.014815941
C3071408	27.89756051	0.866543694	0.326969283	2.650229665	0.008043707	0.049007405
C3071560	22.99789277	1.279993298	0.383196177	3.340308115	0.000836855	0.008891664
C3071634	2075.478262	-0.293101058	0.099395542	-2.948835044	0.003189742	0.024498146
C3071870	12.86935788	1.742690444	0.654455486	2.66280974	0.007749121	0.047644419
C3071994	1649.564037	-0.666759948	0.205543817	-3.243882289	0.001179125	0.011519981
C3072238	45.63084756	0.809492204	0.279558107	2.895613412	0.003784183	0.027758093
C3072322	67.519138	0.897010341	0.255385809	3.51237347	0.000444123	0.005391187
C3072366	143.1835606	1.517068647	0.220175807	6.890260404	5.57E-12	1.03E-09
C3072494	117.121995	0.539968953	0.180865908	2.985465634	0.00283147	0.022515517
C3072498	66.06042434	1.620332971	0.286640031	5.652849562	1.58E-08	1.08E-06
C3072634	2103.96281	-0.411092525	0.136814304	-3.004748131	0.002658009	0.021522965
C3072672	72.01312646	0.734983793	0.228490972	3.216686364	0.001296803	0.012465483
C3073056	143.1417488	0.635134295	0.186016165	3.414403773	0.000639218	0.007219007
C3073242	539.9828371	-0.379472386	0.118351546	-3.206315407	0.001344465	0.012762651
C3073428	98.02707805	0.866347837	0.234577141	3.693232143	0.000221422	0.003124734
C3073664	834.0291746	0.475054132	0.166387173	2.855112698	0.004302156	0.030835331
C3073862	103.5617856	0.787133316	0.267494433	2.942615694	0.003254522	0.024866216
C3073872	511.825507	-0.300853551	0.106778802	-2.817540056	0.004839308	0.033712943
C3073898	399.1297011	-0.398395594	0.145591556	-2.736392179	0.006211695	0.040516318
C3074000	150.5043651	-0.601847483	0.196813571	-3.057957235	0.002228514	0.018783747
C3074166	521.3870257	-0.472281611	0.123875041	-3.812564707	0.000137532	0.002156033
C3074372	181.6060393	1.929523227	0.181075399	10.65591041	1.64E-26	5.61E-23
C3074634	457.2115758	0.351513947	0.120249499	2.923205081	0.003464482	0.026024867
C3074848	90.41569184	0.788390025	0.226225596	3.484972698	0.000492187	0.005858795
C3075282	104.0419353	1.25759489	0.223394792	5.629472728	1.81E-08	1.21E-06
C3075446	203.4291106	0.683117397	0.15198553	4.494621274	6.97E-06	0.000181747
C3075480	1342.496927	0.467774045	0.148152088	3.157390845	0.001591878	0.014498696
C3075586	140.5472735	-0.637916461	0.173043289	-3.686455951	0.000227399	0.003199209
C3075592	378.6863678	-0.506539621	0.136190827	-3.719337294	0.000199746	0.002890209
C3075870	15.91876415	2.724310941	0.516536553	5.274188104	1.33E-07	6.56E-06
C3076164	633.6530199	0.733932268	0.210937239	3.479386903	0.000502562	0.005963364
C3076318	1610.661601	-0.524353176	0.151056231	-3.471244932	0.000518051	0.006094417
C3076366	120.8957806	0.539284933	0.182951615	2.947691569	0.003201563	0.024540687
C3076780	27.73246843	1.389827965	0.342817725	4.054130993	5.03E-05	0.000965389
C3076960	15.2783783	1.558979511	0.430427769	3.621930608	0.000292413	0.003913193
C3077210	79.72142998	0.59474091	0.221527794	2.684723663	0.00725898	0.045507963
C3077668	250.2402142	0.392550993	0.148070642	2.651106167	0.008022862	0.048976233
C3077696	44.26655725	1.129203863	0.345684871	3.266570096	0.001088589	0.010843986
C3077864	44.2486752	-1.028665748	0.388909074	-2.645003204	0.008169014	0.049472128
C3078298	79.77441483	0.625675872	0.235919488	2.652073712	0.007999907	0.048901395
C3078364	37.74104473	2.096778612	0.361582693	5.798890963	6.68E-09	4.98E-07
C3078968	356.0563139	-0.506954925	0.174580428	-2.903847422	0.003686077	0.027286522
C3079324	57.20824564	1.639603522	0.314903998	5.206677383	1.92E-07	8.97E-06
C3079394	186.205474	-0.538649309	0.192793482	-2.793918678	0.005207357	0.035661168
C3079726	156.6736551	0.998258542	0.240678152	4.147690735	3.36E-05	0.000692751
C3080142	898.9895162	-0.454134411	0.099270547	-4.5747145	4.77E-06	0.000133767
C3080492	14.45808844	2.256256807	0.51223168	4.404758424	1.06E-05	0.000257107
C3080516	276.3258718	0.576353112	0.162448218	3.547918967	0.000388288	0.004855189
C3080614	87.01259375	1.183961301	0.21269031	5.56659729	2.60E-08	1.65E-06
C3081016	494.4256631	-2.154754332	0.294242984	-7.323044051	2.42E-13	7.39E-11
C3081532	689.1046353	1.182672447	0.225140016	5.25305304	1.50E-07	7.15E-06
C3081838	32.98066398	-1.262397884	0.337711729	-3.738093102	0.000185421	0.002711539
C3082022	194.4844945	0.565640298	0.15787029	3.582943314	0.000339744	0.00436736
C3082328	796.650508	-0.371432966	0.100349986	-3.701375351	0.000214434	0.003060761
C3082716	51.46871236	1.508776808	0.310298701	4.862336843	1.16E-06	4.14E-05
C3082826	396.9688336	-0.5298747	0.167680694	-3.160022111	0.001577572	0.014426367
C3083038	116.0956795	-0.496706774	0.165556402	-3.000226913	0.002697785	0.021716856
C3083064	566.5956375	-0.79027266	0.258600102	-3.055964224	0.00224338	0.018878802
C3083450	210.3453483	-1.300737978	0.211388231	-6.153313126	7.59E-10	7.43E-08
C3083484	177.516057	-0.519363408	0.189597637	-2.739292624	0.006157154	0.040310262
C3083584	2312.948868	0.879834181	0.173304928	5.07679839	3.84E-07	1.66E-05
C3083870	398.1889265	-0.774053402	0.263745845	-2.93484586	0.003337134	0.025304295
C3084052	536.2201379	0.324098663	0.117719139	2.753151845	0.005902451	0.039150834
C3084190	203.0667434	-0.826786349	0.180638971	-4.57700984	4.72E-06	0.000132936
C3084224	249.3061239	1.038722138	0.343188942	3.026677173	0.002472579	0.020385189
C3084420	117.1131045	0.556225737	0.18870416	2.94760718	0.003202437	0.024540687
C3084632	34.65753171	0.940893711	0.299615009	3.140342379	0.001687505	0.015158811
C3084946	126.1630223	0.754755679	0.263685002	2.862338291	0.004205278	0.030232598
C3084974	35.39089994	1.144938304	0.316331055	3.619430607	0.000295252	0.003935832
C3085056	189.5816283	1.338671875	0.242085784	5.529741772	3.21E-08	1.97E-06
C3085112	99.14666455	-0.507496752	0.172883068	-2.935491362	0.003330199	0.02528792
C3085218	67.68021551	0.864329335	0.233676698	3.698825516	0.000216599	0.003082048
C3085856	61.32138494	-1.339776945	0.252227744	-5.311774674	1.09E-07	5.50E-06
C3085986	16.9427246	1.27389762	0.451038422	2.824366077	0.004737424	0.033175308
C3086334	60.61791893	-0.686682414	0.224419714	-3.059813245	0.00221475	0.018729798
C3086390	8560.741879	-0.908898369	0.171994103	-5.284474011	1.26E-07	6.24E-06
C3086480	1128.347968	-0.534903991	0.19739309	-2.709841524	0.006731536	0.043147889
C3086562	405.9757587	-0.347692989	0.113887961	-3.052938915	0.002266121	0.019023486
C3086568	1730.913493	-0.758227115	0.202441127	-3.745420352	0.000180092	0.002656447
C3086742	152.4787176	0.726444962	0.181369413	4.005333363	6.19E-05	0.001140262
C3086818	295.9719333	0.375981789	0.122465635	3.070100351	0.002139869	0.018224691
C3086934	1092.249088	0.401756604	0.131252012	3.060955781	0.002206317	0.01868151
C3087310	65.91886887	0.860912922	0.249592581	3.449272891	0.000562098	0.00651208
C3087332	138.4031757	0.558792094	0.178454456	3.13128686	0.001740421	0.015522335
C3087462	4690.521302	-0.519718665	0.084913759	-6.12054715	9.33E-10	9.01E-08
C3087940	655.8265682	0.320282382	0.099374434	3.222985728	0.001268619	0.012237443
C3087950	389.0068022	0.386863808	0.126455104	3.059297697	0.002218566	0.018738957
C3088190	69.56813975	0.644766544	0.220828706	2.919758744	0.003503025	0.026257371
C3088820	13.10816449	1.616271427	0.503129902	3.212433647	0.001316155	0.012601418
C3089036	224.9437347	0.588455572	0.164188127	3.584032425	0.00033833	0.004357628
C3089108	89.8877149	-0.671490489	0.20395962	-3.292271718	0.000993815	0.010108219
C3089332	20.04876776	1.136115995	0.401069547	2.832715681	0.004615442	0.032450033
C3089336	68.81513452	1.100260463	0.233701342	4.707976657	2.50E-06	7.78E-05
C3089480	1109.432168	-0.473291341	0.168452613	-2.809640841	0.004959681	0.034273022
C3089532	811.2261075	-1.419223668	0.41874994	-3.389191333	0.000700991	0.007760687
C3089818	184.221854	0.458043783	0.14789609	3.097064861	0.001954471	0.017011091
C3089828	103.2813875	0.904035849	0.1819775	4.96784411	6.77E-07	2.70E-05
C3090148	426.828012	1.783471315	0.181722694	9.814246533	9.78E-23	1.80E-19
C3090882	202.9072931	0.496972821	0.135189132	3.676129976	0.000236799	0.003307709
C3091371	166.6234912	-0.488274302	0.163641516	-2.983804553	0.002846886	0.022602712
C3091611	58.79942159	0.763567886	0.286370585	2.66636284	0.007667689	0.047296224
C3091835	305.163722	-0.722804241	0.192316668	-3.758406639	0.000170999	0.002546787
C3092011	384.7042499	-0.788978936	0.147683	-5.342381552	9.17E-08	4.78E-06
C3092021	783.0782912	-0.464244264	0.175628282	-2.643334317	0.008209393	0.04962902
C3092589	199.854295	-0.681475213	0.217551027	-3.132484464	0.001733336	0.015469206
C3092673	551.6812552	-0.748555727	0.130001409	-5.758058574	8.51E-09	6.18E-07
C3093023	494.4935597	0.512893681	0.123689033	4.146638302	3.37E-05	0.000694897
C3093101	11.41127012	1.547211419	0.504331481	3.067846204	0.002156076	0.018301292
C3093175	240.8960365	-1.3306721	0.27234965	-4.885896134	1.03E-06	3.75E-05
C3093195	842.6173777	0.364959516	0.098795455	3.694092173	0.000220674	0.0031206
C3093335	567.0512713	0.745266627	0.12424512	5.998357313	1.99E-09	1.72E-07
C3093445	131.5698193	0.67553437	0.242185487	2.789326396	0.00528178	0.036044867
C3094143	198.1849474	-0.663388198	0.171398978	-3.870432627	0.000108642	0.001797645
C3094247	165.172298	-1.408647243	0.337203988	-4.177433522	2.95E-05	0.000623113
C3094281	282.6778581	0.549801083	0.174141579	3.157207414	0.00159288	0.014498696
C3094303	618.6290531	-0.569469287	0.126086353	-4.51650219	6.29E-06	0.000167453
C3094523	125.8074764	0.772652382	0.203072142	3.804817214	0.000141909	0.00220699
C3094529	19.39541736	1.268365162	0.426796601	2.97182583	0.002960346	0.023151118
C3094565	47.94816161	-0.820168188	0.271697252	-3.018684154	0.002538751	0.020790472
C3094785	24.51268636	1.219600183	0.333327003	3.658870035	0.00025333	0.003482193
C3094893	288.0986762	-1.15049568	0.212967268	-5.402218346	6.58E-08	3.67E-06
C3095319	381.3130422	0.512564887	0.140129878	3.657784424	0.000254405	0.003482193
C3095645	13.26279093	1.479957681	0.464330164	3.187296015	0.001436097	0.013437207
C3095749	12.84590913	1.428223781	0.463334326	3.082490766	0.002052761	0.017631636
C3095777	60280.97436	-0.408178625	0.09690857	-4.211997196	2.53E-05	0.000546785
C3095973	20.50181013	1.132002954	0.379066387	2.986292094	0.002823828	0.022480816
C3096107	8.172449752	1.664027715	0.605148394	2.74978457	0.005963446	0.039440976
C3096447	76.63556611	2.160927945	0.40423808	5.345681307	9.01E-08	4.72E-06
C3096617	17.92462711	1.478587557	0.477940706	3.093663168	0.001977018	0.017128465
C3096697	528.2356879	-0.504999016	0.163242498	-3.093551136	0.001977765	0.017128465
C3097387	3199.183331	-0.490692168	0.172411815	-2.846047224	0.004426563	0.031470007
C3097623	78.07391597	-0.634273398	0.23100945	-2.745659958	0.006038932	0.039767657
C3097737	65.48875814	-0.935901055	0.315979083	-2.961908253	0.003057389	0.023734126
C3097839	17.48614993	1.251662731	0.396350382	3.157970291	0.001588717	0.014498696
C3097951	655.6431533	-0.804132714	0.223766058	-3.593631316	0.000326101	0.004261117
C3097973	305.714365	0.399467689	0.137289928	2.90966494	0.003618164	0.026899923
C3098079	173.2158158	-0.526101697	0.164322635	-3.201638641	0.001366483	0.012909124
C3098165	54.32337609	1.299688634	0.45747517	2.841003663	0.00449718	0.031797841
C3098433	18.17990361	2.328465749	0.636899014	3.655941831	0.000256239	0.003493873
C3098565	309.7561479	0.398570688	0.126774971	3.143922539	0.001666996	0.015033648
C3098783	215.9132508	-0.766676259	0.192862807	-3.97524164	7.03E-05	0.001270636
C3099189	369.1460971	-0.533666487	0.17182302	-3.105907969	0.001896957	0.016584855
C3099223	126.2584363	-0.678565756	0.177267685	-3.827915701	0.000129233	0.002051723
C3099503	316.2731855	-0.427623383	0.14503672	-2.948380137	0.00319444	0.024520499
C3099623	17.88935909	2.145893958	0.746237734	2.87561706	0.004032386	0.029219354
C3099795	55.78100359	1.119974808	0.279210578	4.011219111	6.04E-05	0.001118204
C3099913	106.1580337	0.904161983	0.292331515	3.09293366	0.001981884	0.01715174
C3099987	531.1651419	-0.471298735	0.124813397	-3.776026815	0.00015935	0.002408011
C3100271	216.8693626	0.638425375	0.186513733	3.42294031	0.000619477	0.007048986
C3100303	354.1809016	0.431038209	0.136829846	3.15017681	0.001631717	0.014764023
C3100667	8.837716458	-2.478559247	0.702915523	-3.526112549	0.000421708	0.005178661
C3100669	962.4353253	0.908475019	0.141767088	6.40822232	1.47E-10	1.82E-08
C3101013	673.4919676	1.940997183	0.202498483	9.585243071	9.22E-22	1.27E-18
C3101773	804.450098	-0.984582499	0.25438318	-3.870470136	0.000108626	0.001797645
C3102375	176.3322732	1.185000176	0.369849816	3.204003694	0.001355307	0.012838917
C3102389	169.7559096	-0.540263564	0.14757075	-3.661047754	0.000251186	0.003462832
C3102967	95.76221689	0.798893515	0.211109	3.784270278	0.00015416	0.002357431
C3103117	99.58584585	1.614416212	0.291652795	5.53540457	3.11E-08	1.93E-06
C3103261	120.06507	-0.727573597	0.223718168	-3.252188242	0.001145201	0.011268593
C3103319	174.0345597	0.545959454	0.197682868	2.761794485	0.005748465	0.038445487
C3103459	270.690982	0.775621121	0.228807321	3.389843987	0.000699324	0.007748488
C3103501	335.1113356	0.352958782	0.132184624	2.670195451	0.007580711	0.047009316
C3103671	492.4890697	-0.556363355	0.154139124	-3.609488247	0.000306802	0.004062161
C3104035	426.3489773	-0.627120986	0.14202005	-4.415721482	1.01E-05	0.000249267
C3104119	250.7167361	-1.281237382	0.211386991	-6.061098526	1.35E-09	1.22E-07
C3104231	267.8829556	-0.917532911	0.203270273	-4.513856841	6.37E-06	0.0001689
C3104417	229.4600803	-0.702549505	0.141404074	-4.968382344	6.75E-07	2.70E-05
C3104553	26.77113237	1.396726587	0.406991906	3.431828906	0.000599526	0.006858794
C3104831	389.4583298	1.072196841	0.239986297	4.467741922	7.90E-06	0.000202677
C3104875	276.6371076	0.567057805	0.156883802	3.614508314	0.000300918	0.003999704
C3104985	9.175243134	2.83858483	0.817516643	3.472204332	0.000516203	0.006083127
C3105531	86.89765677	-0.589434697	0.209485856	-2.813720738	0.004897175	0.033960845
C3105779	405.8767281	0.458917451	0.118682834	3.866755092	0.000110293	0.001818987
C3105941	4148.95473	0.586501586	0.143818361	4.07807169	4.54E-05	0.0008848
C3106073	10.26017083	1.44607778	0.523967138	2.759863503	0.005782552	0.038541915
C3106087	129.6497846	-1.168772642	0.225574445	-5.181316715	2.20E-07	1.00E-05
C3106557	241.7429834	0.467447311	0.163724791	2.855079606	0.004302604	0.030835331
C3106655	92.13733858	0.748616714	0.201894154	3.707966274	0.00020893	0.003004087
C3106855	1383.979657	0.447763925	0.130275746	3.437047473	0.000588093	0.006761832
C3107033	82.30195649	-3.165870659	0.361887098	-8.748227488	2.17E-18	1.98E-15
C3107159	120.2203826	-0.80053792	0.208608056	-3.837521601	0.000124282	0.001991348
C3107215	719.7632738	1.149413309	0.18486105	6.217714931	5.04E-10	5.24E-08
C3107255	367.2332547	-0.707922582	0.220283899	-3.213682823	0.001310443	0.012561392
C3107277	105.660387	-0.757469763	0.197310738	-3.838968774	0.000123552	0.001982181
C3107613	32.16666248	-1.224719965	0.368764023	-3.321148179	0.000896479	0.009401381
C3107839	124.9674532	-1.392722452	0.205272973	-6.784733666	1.16E-11	1.92E-09
C3107887	1012.157962	-0.988390445	0.201330103	-4.909302838	9.14E-07	3.49E-05
C3108033	27.51757707	1.590255194	0.324860411	4.895195409	9.82E-07	3.66E-05
C3108115	36.26488703	2.273864597	0.555925705	4.090231081	4.31E-05	0.000851766
C3108145	275.6221371	1.923629656	0.345161856	5.573123522	2.50E-08	1.60E-06
C3108233	331.4044119	0.55231872	0.168780123	3.272415675	0.001066327	0.010692108
C3108409	352.0784494	-0.369891456	0.124270159	-2.976510699	0.002915489	0.022998224
C3108583	352.1353137	-0.577616927	0.181240114	-3.187025848	0.001437439	0.013440596
C3108783	338.3993018	-0.373527265	0.118309305	-3.157209524	0.001592868	0.014498696
C3109241	483.332406	-0.659955919	0.158275875	-4.169655784	3.05E-05	0.000636911
C3109331	383.9831577	0.473463512	0.147860215	3.202102141	0.001364286	0.012897252
C3109471	47.91395776	-1.118922001	0.3156554	-3.544757992	0.000392974	0.004900382
C3109507	156.9897402	-1.04959759	0.169513962	-6.19180614	5.95E-10	6.09E-08
C3109821	32.35048062	1.123887752	0.311792994	3.604595918	0.000312639	0.004131473
C3110103	172.348496	0.945880306	0.175913768	5.376954371	7.58E-08	4.11E-06
C3110161	218.420361	1.035617113	0.255536406	4.052718479	5.06E-05	0.000965835
